year,date,site,fieldplot,pair,plot,block,collection,litter,removal,family,genus,species,code,functional_group,life_history,cover,count,nearest_neighbor,percent_cover
Pre,7/19/23,Emerald Lake,5B,5,10,3,Pre,Mixed,R,Rubiaceae,Galium,bifolium,GABI,forb,perennial,1,15,0,0.01
Pre,7/19/23,Emerald Lake,5B,5,10,3,Pre,Mixed,R,Geraniaceae,Geranium,richardsonii,GERI,forb,perennial,8,2,1,0.08
Pre,7/19/23,Emerald Lake,5B,5,10,3,Pre,Mixed,R,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,2,2,0,0.02
Pre,7/19/23,Emerald Lake,5B,5,10,3,Pre,Mixed,R,Boraginaceae,Mertensia,ciliata,MECI,forb,perennial,0.5,2,0,0.005
Pre,7/19/23,Emerald Lake,5B,5,10,3,Pre,Mixed,R,Brassicaceae,Noccaea,fendleri,NOFE,forb,perennial,0.1,3,0,0.001
Pre,7/19/23,Emerald Lake,5B,5,10,3,Pre,Mixed,R,Poaceae,Poa,pretensis,POPR,grass,perennial,5,1,0,0.05
Pre,7/19/23,Emerald Lake,5B,5,10,3,Pre,Mixed,R,Polygonaceae,Rumex,salicifolius,RUSA,forb,perennial,2,2,0,0.02
Pre,7/19/23,Emerald Lake,5B,5,10,3,Pre,Mixed,R,,,,litter,environmental,,5,0,0,0.05
Pre,7/19/23,Emerald Lake,5B,5,10,3,Pre,Mixed,R,,,,bare,environmental,,70,0,0,0.7
Pre,7/17/23,Emerald Lake,6A,6,11,3,Pre,Community,R,Ranunculaceae,Aquilegia,Coerulea,AQCO,forb,perennial,7,2,0,0.07
Pre,7/17/23,Emerald Lake,6A,6,11,3,Pre,Community,R,Brassicaceae,Barbarea,vulgaris,BAVU,forb,biennial,1,2,0,0.01
Pre,7/17/23,Emerald Lake,6A,6,11,3,Pre,Community,R,Orobanchaceae,Castilleja,septentrionalis,CASE,hemiparasite,perennial,8,2,0,0.08
Pre,7/17/23,Emerald Lake,6A,6,11,3,Pre,Community,R,Onagraceae,Chamaenuerion,angustifolium,CHAN,forb,perennial,3,4,0,0.03
Pre,7/17/23,Emerald Lake,6A,6,11,3,Pre,Community,R,Poaceae,Elymus,glaucus,ELGL,grass,perennial,8,10,1,0.08
Pre,7/17/23,Emerald Lake,6A,6,11,3,Pre,Community,R,Asteraceae,Erigeron,coulteri,ERCO,forb,perennial,1,1,0,0.01
Pre,7/17/23,Emerald Lake,6A,6,11,3,Pre,Community,R,Asteraceae,Erigeron,coulteri,ERCO,forb,perennial,1,1,0,0.01
Pre,7/17/23,Emerald Lake,6A,6,11,3,Pre,Community,R,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,8,5,1,0.08
Pre,7/17/23,Emerald Lake,6A,6,11,3,Pre,Community,R,Apiaceae,Heracleum,maximum,HEMA,forb,perennial,2,1,0,0.02
Pre,7/17/23,Emerald Lake,6A,6,11,3,Pre,Community,R,Boraginaceae,Hydrophyllum,capitatum,HYCA,forb,perennial,1,1,1,0.01
Pre,7/17/23,Emerald Lake,6A,6,11,3,Pre,Community,R,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,5,3,0,0.05
Pre,7/17/23,Emerald Lake,6A,6,11,3,Pre,Community,R,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,10,1,0,0.1
Pre,7/17/23,Emerald Lake,6A,6,11,3,Pre,Community,R,Fabaceae,Lupinus,argentus,LUAR,legume,perennial,1.5,2,0,0.015
Pre,7/17/23,Emerald Lake,6A,6,11,3,Pre,Community,R,Poaceae,Melica,spectabilis,MESP,grass,perennial,0.5,2,0,0.005
Pre,7/17/23,Emerald Lake,6A,6,11,3,Pre,Community,R,Boraginaceae,Mertensia,ciliata,MECI,forb,perennial,6,7,0,0.06
Pre,7/17/23,Emerald Lake,6A,6,11,3,Pre,Community,R,Rosaceae,Potentilla,gracilis,POGR,forb,perennial,2,2,0,0.02
Pre,7/17/23,Emerald Lake,6A,6,11,3,Pre,Community,R,Grossulariaceae,Ribes,montigenum,RIMO,shrub,perennial,35,2,0,0.35
Pre,7/17/23,Emerald Lake,6A,6,11,3,Pre,Community,R,Asteraceae,Senecio,crassulus,SECR,forb,perennial,1,2,0,0.01
Pre,7/17/23,Emerald Lake,6A,6,11,3,Pre,Community,R,Caprifoliaceae,Valeriana,occidentalis,VAOC,forb,perennial,2,4,1,0.02
Pre,7/17/23,Emerald Lake,6A,6,11,3,Pre,Community,R,,,,rock,environmental,,1,0,0,0.01
Pre,7/17/23,Emerald Lake,6A,6,11,3,Pre,Community,R,,,,litter,environmental,,5,0,0,0.05
Pre,7/17/23,Emerald Lake,6A,6,11,3,Pre,Community,R,,,,bare,environmental,,20,0,0,0.2
Pre,7/19/23,Emerald Lake,6A,6,11,3,Pre,Mixed,R,,,,bare,environmental,,90,0,0,0.9
Pre,7/17/23,Emerald Lake,6B,6,12,3,Pre,Community,C,Primulaceae,Androsace,septentrionalis,ANSE,forb,annual,0.1,2,0,0.001
Pre,7/17/23,Emerald Lake,6B,6,12,3,Pre,Community,C,Orobanchaceae,Castilleja,septentrionalis,CASE,hemiparasite,perennial,3.2,2,0,0.032
Pre,7/17/23,Emerald Lake,6B,6,12,3,Pre,Community,C,Onagraceae,Chamaenuerion,angustifolium,CHAN,forb,perennial,2,2,0,0.02
Pre,7/17/23,Emerald Lake,6B,6,12,3,Pre,Community,C,Ranunculaceae,Delphinium,barbeyi,DEBA,forb,perennial,6,1,1,0.06
Pre,7/17/23,Emerald Lake,6B,6,12,3,Pre,Community,C,Poaceae,Elymus,glaucus,ELGL,grass,perennial,7,6,1,0.07
Pre,7/17/23,Emerald Lake,6B,6,12,3,Pre,Community,C,Liliaceae,Erythronium,grandiflorum,ERGR,forb,perennial,1,1,1,0.01
Pre,7/17/23,Emerald Lake,6B,6,12,3,Pre,Community,C,Rosaceae,Fragaria,virginiana,FRVI,forb,perennial,2,5,0,0.02
Pre,7/17/23,Emerald Lake,6B,6,12,3,Pre,Community,C,Geraniaceae,Geranium,richardsonii,GERI,forb,perennial,2.2,3,0,0.022
Pre,7/17/23,Emerald Lake,6B,6,12,3,Pre,Community,C,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,12,10,1,0.12
Pre,7/17/23,Emerald Lake,6B,6,12,3,Pre,Community,C,Apiaceae,Heracleum,maximum,HEMA,forb,perennial,3,1,0,0.03
Pre,7/17/23,Emerald Lake,6B,6,12,3,Pre,Community,C,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,6,5,1,0.06
Pre,7/17/23,Emerald Lake,6B,6,12,3,Pre,Community,C,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,3,1,0,0.03
Pre,7/17/23,Emerald Lake,6B,6,12,3,Pre,Community,C,Poaceae,Melica,spectabilis,MESP,grass,perennial,5,4,0,0.05
Pre,7/17/23,Emerald Lake,6B,6,12,3,Pre,Community,C,Rosaceae,Potentilla,gracilis,POGR,forb,perennial,0.5,2,0,0.005
Pre,7/17/23,Emerald Lake,6B,6,12,3,Pre,Community,C,Ranunculaceae,Ranunculus,inamoenus,RAIN,forb,perennial,0.1,1,0,0.001
Pre,7/17/23,Emerald Lake,6B,6,12,3,Pre,Community,C,Grossulariaceae,Ribes,montigenum,RIMO,shrub,perennial,8,1,0,0.08
Pre,7/17/23,Emerald Lake,6B,6,12,3,Pre,Community,C,Asteraceae,Senecio,crassulus,SECR,forb,perennial,2,4,0,0.02
Pre,7/17/23,Emerald Lake,6B,6,12,3,Pre,Community,C,,,,litter,environmental,,3,0,0,0.03
Pre,7/17/23,Emerald Lake,6B,6,12,3,Pre,Community,C,,,,bare,environmental,,60,0,0,0.6
Pre,7/17/23,Emerald Lake,7A,7,13,4,Pre,Castilleja,C,Primulaceae,Androsace,septentrionalis,ANSE,forb,annual,0.3,2,0,0.003
Pre,7/17/23,Emerald Lake,7A,7,13,4,Pre,Castilleja,C,Orobanchaceae,Castilleja,septentrionalis,CASE,hemiparasite,perennial,2,1,0,0.02
Pre,7/17/23,Emerald Lake,7A,7,13,4,Pre,Castilleja,C,Poaceae,Elymus,glaucus,ELGL,grass,perennial,4,6,1,0.04
Pre,7/17/23,Emerald Lake,7A,7,13,4,Pre,Castilleja,C,Asteraceae,Erigeron,coulteri,ERCO,forb,perennial,1,1,0,0.01
Pre,7/17/23,Emerald Lake,7A,7,13,4,Pre,Castilleja,C,Liliaceae,Erythronium,grandiflorum,ERGR,forb,perennial,1.5,3,0,0.015
Pre,7/17/23,Emerald Lake,7A,7,13,4,Pre,Castilleja,C,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,6,4,0,0.06
Pre,7/17/23,Emerald Lake,7A,7,13,4,Pre,Castilleja,C,Apiaceae,Heracleum,maximum,HEMA,forb,perennial,5,3,0,0.05
Pre,7/17/23,Emerald Lake,7A,7,13,4,Pre,Castilleja,C,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,6,6,1,0.06
Pre,7/17/23,Emerald Lake,7A,7,13,4,Pre,Castilleja,C,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,3,3,0,0.03
Pre,7/17/23,Emerald Lake,7A,7,13,4,Pre,Castilleja,C,Fabaceae,Lupinus,argentus,LUAR,legume,perennial,5,11,0,0.05
Pre,7/17/23,Emerald Lake,7A,7,13,4,Pre,Castilleja,C,Poaceae,Melica,spectabilis,MESP,grass,perennial,6,6,0,0.06
Pre,7/17/23,Emerald Lake,7A,7,13,4,Pre,Castilleja,C,Rosaceae,Potentilla,gracilis,POGR,forb,perennial,2,4,0,0.02
Pre,7/17/23,Emerald Lake,7A,7,13,4,Pre,Castilleja,C,Asteraceae,Senecio,crassulus,SECR,forb,perennial,2,2,0,0.02
Pre,7/17/23,Emerald Lake,7A,7,13,4,Pre,Castilleja,C,Violaceae,Viola,nuttallii,VINU,forb,perennial,1,2,0,0.01
Pre,7/17/23,Emerald Lake,7A,7,13,4,Pre,Castilleja,C,,,,litter,environmental,,2,0,0,0.02
Pre,7/17/23,Emerald Lake,7A,7,13,4,Pre,Castilleja,C,,,,rock,environmental,,3,0,0,0.03
Pre,7/17/23,Emerald Lake,7A,7,13,4,Pre,Castilleja,C,,,,bare,environmental,,80,0,0,0.8
Pre,7/17/23,Emerald Lake,7B,7,14,4,Pre,Castilleja,R,Primulaceae,Androsace,septentrionalis,ANSE,forb,annual,0.5,3,0,0.005
Pre,7/17/23,Emerald Lake,7B,7,14,4,Pre,Castilleja,R,Ranunculaceae,Aquilegia,Coerulea,AQCO,forb,perennial,2,1,0,0.02
Pre,7/17/23,Emerald Lake,7B,7,14,4,Pre,Castilleja,R,Brassicaceae,Barbarea,vulgaris,BAVU,forb,biennial,0.1,2,0,0.001
Pre,7/17/23,Emerald Lake,7B,7,14,4,Pre,Castilleja,R,Orobanchaceae,Castilleja,septentrionalis,CASE,hemiparasite,perennial,1.5,1,0,0.015
Pre,7/17/23,Emerald Lake,7B,7,14,4,Pre,Castilleja,R,Onagraceae,Chamaenuerion,angustifolium,CHAN,forb,perennial,5,5,0,0.05
Pre,7/17/23,Emerald Lake,7B,7,14,4,Pre,Castilleja,R,Ranunculaceae,Delphinium,barbeyi,DEBA,forb,perennial,1,1,1,0.01
Pre,7/17/23,Emerald Lake,7B,7,14,4,Pre,Castilleja,R,Poaceae,Elymus,glaucus,ELGL,grass,perennial,5,8,0,0.05
Pre,7/17/23,Emerald Lake,7B,7,14,4,Pre,Castilleja,R,Asteraceae,Erigeron,coulteri,ERCO,forb,perennial,1,1,0,0.01
Pre,7/17/23,Emerald Lake,7B,7,14,4,Pre,Castilleja,R,Liliaceae,Erythronium,grandiflorum,ERGR,forb,perennial,1,4,0,0.01
Pre,7/17/23,Emerald Lake,7B,7,14,4,Pre,Castilleja,R,Rosaceae,Fragaria,virginiana,FRVI,forb,perennial,2,4,0,0.02
Pre,7/17/23,Emerald Lake,7B,7,14,4,Pre,Castilleja,R,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,15,7,1,0.15
Pre,7/17/23,Emerald Lake,7B,7,14,4,Pre,Castilleja,R,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,1,1,0,0.01
Pre,7/17/23,Emerald Lake,7B,7,14,4,Pre,Castilleja,R,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,4,1,0,0.04
Pre,7/17/23,Emerald Lake,7B,7,14,4,Pre,Castilleja,R,Poaceae,Melica,spectabilis,MESP,grass,perennial,2,4,0,0.02
Pre,7/17/23,Emerald Lake,7B,7,14,4,Pre,Castilleja,R,Ranunculaceae,Ranunculus,inamoenus,RAIN,forb,perennial,0.1,1,0,0.001
Pre,7/17/23,Emerald Lake,7B,7,14,4,Pre,Castilleja,R,Asteraceae,Senecio,crassulus,SECR,forb,perennial,2,2,0,0.02
Pre,7/17/23,Emerald Lake,7B,7,14,4,Pre,Castilleja,R,Caprifoliaceae,Valeriana,occidentalis,VAOC,forb,perennial,1.5,3,0,0.015
Pre,7/17/23,Emerald Lake,7B,7,14,4,Pre,Castilleja,R,Violaceae,Viola,nuttallii,VINU,forb,perennial,1,1,1,0.01
Pre,7/17/23,Emerald Lake,7B,7,14,4,Pre,Castilleja,R,,,,litter,environmental,,5,0,0,0.05
Pre,7/17/23,Emerald Lake,7B,7,14,4,Pre,Castilleja,R,,,,bare,environmental,,70,0,0,0.7
Pre,7/17/23,Emerald Lake,8A,8,15,4,Pre,Control,C,Primulaceae,Androsace,septentrionalis,ANSE,forb,annual,0.5,5,0,0.005
Pre,7/17/23,Emerald Lake,8A,8,15,4,Pre,Control,C,Brassicaceae,Barbarea,vulgaris,BAVU,forb,biennial,1,1,0,0.01
Pre,7/17/23,Emerald Lake,8A,8,15,4,Pre,Control,C,Orobanchaceae,Castilleja,septentrionalis,CASE,hemiparasite,perennial,2,2,0,0.02
Pre,7/17/23,Emerald Lake,8A,8,15,4,Pre,Control,C,Onagraceae,Chamaenuerion,angustifolium,CHAN,forb,perennial,5,6,1,0.05
Pre,7/17/23,Emerald Lake,8A,8,15,4,Pre,Control,C,Poaceae,Elymus,glaucus,ELGL,grass,perennial,7,11,1,0.07
Pre,7/17/23,Emerald Lake,8A,8,15,4,Pre,Control,C,Asteraceae,Erigeron,coulteri,ERCO,forb,perennial,1,1,0,0.01
Pre,7/17/23,Emerald Lake,8A,8,15,4,Pre,Control,C,Rosaceae,Fragaria,virginiana,FRVI,forb,perennial,0.2,1,0,0.002
Pre,7/17/23,Emerald Lake,8A,8,15,4,Pre,Control,C,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,10,5,1,0.1
Pre,7/17/23,Emerald Lake,8A,8,15,4,Pre,Control,C,Apiaceae,Heracleum,maximum,HEMA,forb,perennial,2,2,0,0.02
Pre,7/17/23,Emerald Lake,8A,8,15,4,Pre,Control,C,Boraginaceae,Hydrophyllum,capitatum,HYCA,forb,perennial,0.1,1,0,0.001
Pre,7/17/23,Emerald Lake,8A,8,15,4,Pre,Control,C,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,1,1,0,0.01
Pre,7/17/23,Emerald Lake,8A,8,15,4,Pre,Control,C,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,1,1,0,0.01
Pre,7/17/23,Emerald Lake,8A,8,15,4,Pre,Control,C,Fabaceae,Lupinus,argentus,LUAR,legume,perennial,6,12,0,0.06
Pre,7/17/23,Emerald Lake,8A,8,15,4,Pre,Control,C,Poaceae,Melica,spectabilis,MESP,grass,perennial,5,6,0,0.05
Pre,7/17/23,Emerald Lake,8A,8,15,4,Pre,Control,C,Rosaceae,Potentilla,gracilis,POGR,forb,perennial,2,4,1,0.02
Pre,7/17/23,Emerald Lake,8A,8,15,4,Pre,Control,C,Asteraceae,Senecio,crassulus,SECR,forb,perennial,8,7,0,0.08
Pre,7/17/23,Emerald Lake,8A,8,15,4,Pre,Control,C,,,,rock,environmental,,1,0,0,0.01
Pre,7/17/23,Emerald Lake,8A,8,15,4,Pre,Control,C,,,,litter,environmental,,5,0,0,0.05
Pre,7/17/23,Emerald Lake,8A,8,15,4,Pre,Control,C,,,,bare,environmental,,65,0,0,0.65
Pre,7/19/23,Emerald Lake,8B,8,16,4,Pre,Control,R,Primulaceae,Androsace,septentrionalis,ANSE,forb,annual,0.1,1,0,0.001
Pre,7/19/23,Emerald Lake,8B,8,16,4,Pre,Control,R,Orobanchaceae,Castilleja,septentrionalis,CASE,hemiparasite,perennial,3.5,3,0,0.035
Pre,7/19/23,Emerald Lake,8B,8,16,4,Pre,Control,R,Onagraceae,Chamaenuerion,angustifolium,CHAN,forb,perennial,8,6,0,0.08
Pre,7/19/23,Emerald Lake,8B,8,16,4,Pre,Control,R,Ranunculaceae,Delphinium,barbeyi,DEBA,forb,perennial,4,3,1,0.04
Pre,7/19/23,Emerald Lake,8B,8,16,4,Pre,Control,R,Poaceae,Elymus,glaucus,ELGL,grass,perennial,1,4,0,0.01
Pre,7/19/23,Emerald Lake,8B,8,16,4,Pre,Control,R,Asteraceae,Erigeron,coulteri,ERCO,forb,perennial,1.5,2,0,0.015
Pre,7/19/23,Emerald Lake,8B,8,16,4,Pre,Control,R,Liliaceae,Erythronium,grandiflorum,ERGR,forb,perennial,3,8,0,0.03
Pre,7/19/23,Emerald Lake,8B,8,16,4,Pre,Control,R,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,12,7,1,0.12
Pre,7/19/23,Emerald Lake,8B,8,16,4,Pre,Control,R,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,0.5,2,0,0.005
Pre,7/19/23,Emerald Lake,8B,8,16,4,Pre,Control,R,Poaceae,Melica,spectabilis,MESP,grass,perennial,10,13,1,0.1
Pre,7/19/23,Emerald Lake,8B,8,16,4,Pre,Control,R,Rosaceae,Potentilla,gracilis,POGR,forb,perennial,0.5,1,0,0.005
Pre,7/19/23,Emerald Lake,8B,8,16,4,Pre,Control,R,Asteraceae,Senecio,crassulus,SECR,forb,perennial,6,5,0,0.06
Pre,7/19/23,Emerald Lake,8B,8,16,4,Pre,Control,R,Caprifoliaceae,Valeriana,occidentalis,VAOC,forb,perennial,1,2,0,0.01
Pre,7/19/23,Emerald Lake,8B,8,16,4,Pre,Control,R,,,,rock,environmental,,1,0,0,0.01
Pre,7/19/23,Emerald Lake,8B,8,16,4,Pre,Control,R,,,,litter,environmental,,5,0,0,0.05
Pre,7/19/23,Emerald Lake,8B,8,16,4,Pre,Control,R,,,,bare,environmental,,60,0,0,0.6
Pre,7/17/23,Emerald Lake,9A,9,17,5,Pre,Mixed,C,Primulaceae,Androsace,septentrionalis,ANSE,forb,annual,2,11,1,0.02
Pre,7/17/23,Emerald Lake,9A,9,17,5,Pre,Mixed,C,Brassicaceae,Barbarea,vulgaris,BAVU,forb,biennial,0.5,3,0,0.005
Pre,7/17/23,Emerald Lake,9A,9,17,5,Pre,Mixed,C,Orobanchaceae,Castilleja,septentrionalis,CASE,hemiparasite,perennial,6,4,0,0.06
Pre,7/17/23,Emerald Lake,9A,9,17,5,Pre,Mixed,C,Onagraceae,Chamaenuerion,angustifolium,CHAN,forb,perennial,12,15,0,0.12
Pre,7/17/23,Emerald Lake,9A,9,17,5,Pre,Mixed,C,Ranunculaceae,Delphinium,barbeyi,DEBA,forb,perennial,6,2,1,0.06
Pre,7/17/23,Emerald Lake,9A,9,17,5,Pre,Mixed,C,Poaceae,Elymus,glaucus,ELGL,grass,perennial,6,8,1,0.06
Pre,7/17/23,Emerald Lake,9A,9,17,5,Pre,Mixed,C,Asteraceae,Erigeron,coulteri,ERCO,forb,perennial,0.5,1,0,0.005
Pre,7/17/23,Emerald Lake,9A,9,17,5,Pre,Mixed,C,Rosaceae,Fragaria,virginiana,FRVI,forb,perennial,0.1,1,0,0.001
Pre,7/17/23,Emerald Lake,9A,9,17,5,Pre,Mixed,C,Geraniaceae,Geranium,richardsonii,GERI,forb,perennial,0.1,1,0,0.001
Pre,7/17/23,Emerald Lake,9A,9,17,5,Pre,Mixed,C,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,0.5,1,1,0.005
Pre,7/17/23,Emerald Lake,9A,9,17,5,Pre,Mixed,C,Apiaceae,Heracleum,maximum,HEMA,forb,perennial,1,1,0,0.01
Pre,7/17/23,Emerald Lake,9A,9,17,5,Pre,Mixed,C,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,5,3,1,0.05
Pre,7/17/23,Emerald Lake,9A,9,17,5,Pre,Mixed,C,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,10,9,0,0.1
Pre,7/17/23,Emerald Lake,9A,9,17,5,Pre,Mixed,C,Asteraceae,Senecio,crassulus,SECR,forb,perennial,3,6,0,0.03
Pre,7/17/23,Emerald Lake,9A,9,17,5,Pre,Mixed,C,,,,litter,environmental,,5,0,0,0.05
Pre,7/17/23,Emerald Lake,9A,9,17,5,Pre,Mixed,C,,,,bare,environmental,,80,0,0,0.8
Pre,7/17/23,Emerald Lake,9B,9,18,5,Pre,Mixed,R,Primulaceae,Androsace,septentrionalis,ANSE,forb,annual,3,17,1,0.03
Pre,7/17/23,Emerald Lake,9B,9,18,5,Pre,Mixed,R,Orobanchaceae,Castilleja,septentrionalis,CASE,hemiparasite,perennial,4.5,2,0,0.045
Pre,7/17/23,Emerald Lake,9B,9,18,5,Pre,Mixed,R,Onagraceae,Chamaenuerion,angustifolium,CHAN,forb,perennial,12,17,1,0.12
Pre,7/17/23,Emerald Lake,9B,9,18,5,Pre,Mixed,R,Poaceae,Elymus,glaucus,ELGL,grass,perennial,2,5,1,0.02
Pre,7/17/23,Emerald Lake,9B,9,18,5,Pre,Mixed,R,Asteraceae,Erigeron,coulteri,ERCO,forb,perennial,1,1,1,0.01
Pre,7/17/23,Emerald Lake,9B,9,18,5,Pre,Mixed,R,Liliaceae,Erythronium,grandiflorum,ERGR,forb,perennial,2,5,0,0.02
Pre,7/17/23,Emerald Lake,9B,9,18,5,Pre,Mixed,R,Rosaceae,Fragaria,virginiana,FRVI,forb,perennial,2,6,0,0.02
Pre,7/17/23,Emerald Lake,9B,9,18,5,Pre,Mixed,R,Apiaceae,Heracleum,maximum,HEMA,forb,perennial,7,1,0,0.07
Pre,7/17/23,Emerald Lake,9B,9,18,5,Pre,Mixed,R,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,5,6,0,0.05
Pre,7/17/23,Emerald Lake,9B,9,18,5,Pre,Mixed,R,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,5,2,0,0.05
Pre,7/17/23,Emerald Lake,9B,9,18,5,Pre,Mixed,R,Poaceae,Melica,spectabilis,MESP,grass,perennial,4,4,0,0.04
Pre,7/17/23,Emerald Lake,9B,9,18,5,Pre,Mixed,R,Boraginaceae,Mertensia,ciliata,MECI,forb,perennial,1,1,0,0.01
Pre,7/17/23,Emerald Lake,9B,9,18,5,Pre,Mixed,R,Asteraceae,Senecio,crassulus,SECR,forb,perennial,1,2,0,0.01
Pre,7/17/23,Emerald Lake,9B,9,18,5,Pre,Mixed,R,,,,rock,environmental,,2,0,0,0.02
Pre,7/17/23,Emerald Lake,9B,9,18,5,Pre,Mixed,R,,,,litter,environmental,,5,0,0,0.05
Pre,7/17/23,Emerald Lake,9B,9,18,5,Pre,Mixed,R,,,,bare,environmental,,70,0,0,0.7
Pre,7/17/23,Emerald Lake,10A,10,19,5,Pre,Control,C,Primulaceae,Androsace,septentrionalis,ANSE,forb,annual,0.1,2,0,0.001
Pre,7/17/23,Emerald Lake,10A,10,19,5,Pre,Control,C,Brassicaceae,Barbarea,vulgaris,BAVU,forb,biennial,1,3,0,0.01
Pre,7/17/23,Emerald Lake,10A,10,19,5,Pre,Control,C,Orobanchaceae,Castilleja,septentrionalis,CASE,hemiparasite,perennial,1.2,2,0,0.012
Pre,7/17/23,Emerald Lake,10A,10,19,5,Pre,Control,C,Onagraceae,Chamaenuerion,angustifolium,CHAN,forb,perennial,15,21,1,0.15
Pre,7/17/23,Emerald Lake,10A,10,19,5,Pre,Control,C,Ranunculaceae,Delphinium,barbeyi,DEBA,forb,perennial,5,1,0,0.05
Pre,7/17/23,Emerald Lake,10A,10,19,5,Pre,Control,C,Poaceae,Elymus,glaucus,ELGL,grass,perennial,3,4,1,0.03
Pre,7/17/23,Emerald Lake,10A,10,19,5,Pre,Control,C,Liliaceae,Erythronium,grandiflorum,ERGR,forb,perennial,1,1,0,0.01
Pre,7/17/23,Emerald Lake,10A,10,19,5,Pre,Control,C,Geraniaceae,Geranium,richardsonii,GERI,forb,perennial,1,1,0,0.01
Pre,7/17/23,Emerald Lake,10A,10,19,5,Pre,Control,C,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,12,7,0,0.12
Pre,7/17/23,Emerald Lake,10A,10,19,5,Pre,Control,C,Fabaceae,Lupinus,argentus,LUAR,legume,perennial,3,6,1,0.03
Pre,7/17/23,Emerald Lake,10A,10,19,5,Pre,Control,C,Poaceae,Melica,spectabilis,MESP,grass,perennial,0.2,1,0,0.002
Pre,7/17/23,Emerald Lake,10A,10,19,5,Pre,Control,C,Rosaceae,Potentilla,gracilis,POGR,forb,perennial,2,1,0,0.02
Pre,7/17/23,Emerald Lake,10A,10,19,5,Pre,Control,C,Crassulaceae,Rhodiola,integrifolia,RHIN,forb,perennial,4,6,0,0.04
Pre,7/17/23,Emerald Lake,10A,10,19,5,Pre,Control,C,Asteraceae,Senecio,crassulus,SECR,forb,perennial,2,3,1,0.02
Pre,7/17/23,Emerald Lake,10A,10,19,5,Pre,Control,C,,,,litter,environmental,,2,0,0,0.02
Pre,7/17/23,Emerald Lake,10A,10,19,5,Pre,Control,C,,,,bare,environmental,,80,0,0,0.8
Pre,7/17/23,Emerald Lake,10B,10,20,5,Pre,Control,R,Primulaceae,Androsace,septentrionalis,ANSE,forb,annual,0.5,4,0,0.005
Pre,7/17/23,Emerald Lake,10B,10,20,5,Pre,Control,R,Ranunculaceae,Aquilegia,Coerulea,AQCO,forb,perennial,4,1,0,0.04
Pre,7/17/23,Emerald Lake,10B,10,20,5,Pre,Control,R,Orobanchaceae,Castilleja,septentrionalis,CASE,hemiparasite,perennial,3.5,2,0,0.035
Pre,7/17/23,Emerald Lake,10B,10,20,5,Pre,Control,R,Onagraceae,Chamaenuerion,angustifolium,CHAN,forb,perennial,3,4,0,0.03
Pre,7/17/23,Emerald Lake,10B,10,20,5,Pre,Control,R,Ranunculaceae,Delphinium,barbeyi,DEBA,forb,perennial,1,1,1,0.01
Pre,7/17/23,Emerald Lake,10B,10,20,5,Pre,Control,R,Poaceae,Elymus,glaucus,ELGL,grass,perennial,3,5,1,0.03
Pre,7/17/23,Emerald Lake,10B,10,20,5,Pre,Control,R,Asteraceae,Erigeron,coulteri,ERCO,forb,perennial,1,1,0,0.01
Pre,7/17/23,Emerald Lake,10B,10,20,5,Pre,Control,R,Liliaceae,Erythronium,grandiflorum,ERGR,forb,perennial,2.5,5,1,0.025
Pre,7/17/23,Emerald Lake,10B,10,20,5,Pre,Control,R,Rosaceae,Fragaria,virginiana,FRVI,forb,perennial,1,5,0,0.01
Pre,7/17/23,Emerald Lake,10B,10,20,5,Pre,Control,R,Boraginaceae,Hydrophyllum,capitatum,HYCA,forb,perennial,1,1,0,0.01
Pre,7/17/23,Emerald Lake,10B,10,20,5,Pre,Control,R,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,3,3,1,0.03
Pre,7/17/23,Emerald Lake,10B,10,20,5,Pre,Control,R,Fabaceae,Lupinus,argentus,LUAR,legume,perennial,3.5,3,0,0.035
Pre,7/17/23,Emerald Lake,10B,10,20,5,Pre,Control,R,Rosaceae,Potentilla,gracilis,POGR,forb,perennial,8,9,0,0.08
