year,date,site,fieldplot,pair,plot,block,collection,litter,removal,family,genus,species,code,functional_group,life_history,cover,count,nearest_neighbor,percent_cover
2023,8/1/23,Emerald Lake,15A,15,29,1,Post,Castilleja,C,Liliaceae,Erythronium,grandiflorum,ERGR,forb,perennial,1,3,0,0.01
2023,8/1/23,Emerald Lake,15A,15,29,1,Post,Castilleja,C,Liliaceae,Erythronium,grandiflorum,ERGR,forb,perennial,2,4,1,0.02
2023,8/1/23,Emerald Lake,15B,15,30,1,Post,Castilleja,R,Liliaceae,Erythronium,grandiflorum,ERGR,forb,perennial,0.5,2,0,0.005
2023,8/1/23,Emerald Lake,16B,16,32,2,Post,Control,R,Liliaceae,Erythronium,grandiflorum,ERGR,forb,perennial,2,7,0,0.02
2023,8/1/23,Emerald Lake,20B,20,40,4,Post,Mixed,R,Liliaceae,Erythronium,grandiflorum,ERGR,forb,perennial,0.1,2,0,0.001
2023,8/1/23,Emerald Lake,1A,1,1,1,Post,Mixed,R,Rosaceae,Fragaria,virginiana,FRVI,forb,perennial,0.5,2,0,0.005
2023,8/1/23,Emerald Lake,1B,1,2,1,Post,Mixed,C,Rosaceae,Fragaria,virginiana,FRVI,forb,perennial,2,7,0,0.02
2023,8/1/23,Emerald Lake,2B,2,4,2,Post,Castilleja,R,Rosaceae,Fragaria,virginiana,FRVI,forb,perennial,2,4,0,0.02
2023,8/1/23,Emerald Lake,3A,3,5,2,Post,Community,R,Rosaceae,Fragaria,virginiana,FRVI,forb,perennial,2.5,6,0,0.025
2023,8/9/23,Emerald Lake,4A,4,7,2,Post,Mixed,R,Rosaceae,Fragaria,virginiana,FRVI,forb,perennial,0.5,3,0,0.005
2023,8/1/23,Emerald Lake,4B,4,8,2,Post,Mixed,C,Rosaceae,Fragaria,virginiana,FRVI,forb,perennial,2,3,0,0.02
2023,8/1/23,Emerald Lake,6B,6,12,3,Post,Community,C,Rosaceae,Fragaria,virginiana,FRVI,forb,perennial,1,5,0,0.01
2023,8/1/23,Emerald Lake,7B,7,14,4,Post,Castilleja,R,Rosaceae,Fragaria,virginiana,FRVI,forb,perennial,1,5,0,0.01
2023,8/1/23,Emerald Lake,9B,9,18,5,Post,Mixed,R,Rosaceae,Fragaria,virginiana,FRVI,forb,perennial,0.5,6,0,0.005
2023,8/1/23,Emerald Lake,10A,10,19,5,Post,Control,C,Rosaceae,Fragaria,virginiana,FRVI,forb,perennial,1,2,0,0.01
2023,8/1/23,Emerald Lake,10B,10,20,5,Post,Control,R,Rosaceae,Fragaria,virginiana,FRVI,forb,perennial,1,5,0,0.01
2023,7/31/23,Emerald Lake,12B,12,24,3,Post,Control,R,Rosaceae,Fragaria,virginiana,FRVI,forb,perennial,3,8,0,0.03
2023,8/1/23,Emerald Lake,13A,13,25,1,Post,Control,R,Rosaceae,Fragaria,virginiana,FRVI,forb,perennial,2,10,0,0.02
2023,8/1/23,Emerald Lake,13B,13,26,1,Post,Control,C,Rosaceae,Fragaria,virginiana,FRVI,forb,perennial,1,4,0,0.01
2023,8/1/23,Emerald Lake,14B,14,28,1,Post,Community,R,Rosaceae,Fragaria,virginiana,FRVI,forb,perennial,1,5,0,0.01
2023,8/1/23,Emerald Lake,16A,16,31,2,Post,Control,C,Rosaceae,Fragaria,virginiana,FRVI,forb,perennial,0.2,4,0,0.002
2023,8/1/23,Emerald Lake,17A,17,33,4,Post,Community,R,Rosaceae,Fragaria,virginiana,FRVI,forb,perennial,0.1,3,0,0.001
2023,8/1/23,Emerald Lake,5B,5,10,3,Post,Mixed,R,Rubiaceae,Galium,bifolium,GABI,forb,perennial,2,15,0,0.02
2023,8/1/23,Emerald Lake,14B,14,28,1,Post,Community,R,Rubiaceae,Galium,bifolium,GABI,forb,perennial,1,1,0,0.01
2023,8/1/23,Emerald Lake,17B,17,34,4,Post,Community,C,Rubiaceae,Galium,bifolium,GABI,forb,perennial,2,20,0,0.02
2023,8/1/23,Emerald Lake,20B,20,40,4,Post,Mixed,R,Rubiaceae,Galium,bifolium,GABI,forb,perennial,0.5,8,0,0.005
2023,8/1/23,Emerald Lake,4B,4,8,2,Post,Mixed,C,Gentianaceae,Gentiana,parryi,GEPA,forb,perennial,3,1,0,0.03
2023,8/1/23,Emerald Lake,1A,1,1,1,Post,Mixed,R,Geraniaceae,Geranium,richardsonii,GERI,forb,perennial,2,1,0,0.02
2023,8/1/23,Emerald Lake,2B,2,4,2,Post,Castilleja,R,Geraniaceae,Geranium,richardsonii,GERI,forb,perennial,2,1,0,0.02
2023,8/1/23,Emerald Lake,3B,3,6,2,Post,Community,C,Geraniaceae,Geranium,richardsonii,GERI,forb,perennial,4,2,0,0.04
2023,8/8/23,Emerald Lake,4A,4,7,2,Post,Mixed,R,Geraniaceae,Geranium,richardsonii,GERI,forb,perennial,0.1,1,0,0.001
2023,8/1/23,Emerald Lake,5A,5,9,3,Post,Mixed,C,Geraniaceae,Geranium,richardsonii,GERI,forb,perennial,1,1,0,0.01
2023,8/1/23,Emerald Lake,5B,5,10,3,Post,Mixed,R,Geraniaceae,Geranium,richardsonii,GERI,forb,perennial,10,3,0,0.1
2023,8/1/23,Emerald Lake,8B,8,16,4,Post,Control,R,Geraniaceae,Geranium,richardsonii,GERI,forb,perennial,2,1,0,0.02
2023,7/31/23,Emerald Lake,11A,11,21,3,Post,Castilleja,C,Geraniaceae,Geranium,richardsonii,GERI,forb,perennial,4,1,1,0.04
2023,7/31/23,Emerald Lake,12A,12,23,3,Post,Control,C,Geraniaceae,Geranium,richardsonii,GERI,forb,perennial,1,1,0,0.01
2023,8/1/23,Emerald Lake,14A,14,27,1,Post,Community,C,Geraniaceae,Geranium,richardsonii,GERI,forb,perennial,1,1,0,0.01
2023,8/1/23,Emerald Lake,14B,14,28,1,Post,Community,R,Geraniaceae,Geranium,richardsonii,GERI,forb,perennial,0.1,1,0,0.001
2023,8/1/23,Emerald Lake,15A,15,29,1,Post,Castilleja,C,Geraniaceae,Geranium,richardsonii,GERI,forb,perennial,1,1,0,0.01
2023,8/1/23,Emerald Lake,16B,16,32,2,Post,Control,R,Geraniaceae,Geranium,richardsonii,GERI,forb,perennial,3,1,0,0.03
2023,8/1/23,Emerald Lake,17A,17,33,4,Post,Community,R,Geraniaceae,Geranium,richardsonii,GERI,forb,perennial,3,2,0,0.03
2023,8/1/23,Emerald Lake,18B,18,36,5,Post,Community,R,Geraniaceae,Geranium,richardsonii,GERI,forb,perennial,3,1,0,0.03
2023,8/1/23,Emerald Lake,19A,19,37,5,Post,Castilleja,C,Geraniaceae,Geranium,richardsonii,GERI,forb,perennial,3,1,0,0.03
2023,8/1/23,Emerald Lake,20A,20,39,4,Post,Mixed,C,Geraniaceae,Geranium,richardsonii,GERI,forb,perennial,15,2,0,0.15
2023,8/1/23,Emerald Lake,20B,20,40,4,Post,Mixed,R,Geraniaceae,Geranium,richardsonii,GERI,forb,perennial,6,2,1,0.06
2023,8/1/23,Emerald Lake,1A,1,1,1,Post,Mixed,R,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,30,8,1,0.3
2023,8/1/23,Emerald Lake,1B,1,2,1,Post,Mixed,C,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,15,8,0,0.15
2023,8/1/23,Emerald Lake,2A,2,3,2,Post,Castilleja,C,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,10,3,0,0.1
2023,8/1/23,Emerald Lake,3A,3,5,2,Post,Community,R,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,8,5,0,0.08
2023,8/1/23,Emerald Lake,3B,3,6,2,Post,Community,C,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,15,7,0,0.15
2023,8/4/23,Emerald Lake,4A,4,7,2,Post,Mixed,R,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,15,8,0,0.15
2023,8/1/23,Emerald Lake,4B,4,8,2,Post,Mixed,C,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,8,3,1,0.08
2023,8/1/23,Emerald Lake,6A,6,11,3,Post,Community,R,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,8,2,0,0.08
2023,8/1/23,Emerald Lake,6B,6,12,3,Post,Community,C,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,30,5,1,0.3
2023,8/1/23,Emerald Lake,7A,7,13,4,Post,Castilleja,C,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,6,3,0,0.06
2023,8/1/23,Emerald Lake,7B,7,14,4,Post,Castilleja,R,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,20,6,0,0.2
2023,8/1/23,Emerald Lake,8A,8,15,4,Post,Control,C,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,11,3,0,0.11
2023,8/1/23,Emerald Lake,8B,8,16,4,Post,Control,R,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,20,10,1,0.2
2023,8/1/23,Emerald Lake,9B,9,18,5,Post,Mixed,R,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,0.5,1,0,0.005
2023,7/31/23,Emerald Lake,11A,11,21,3,Post,Castilleja,C,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,15,8,0,0.15
2023,7/31/23,Emerald Lake,11B,11,22,3,Post,Castilleja,R,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,15,10,0,0.15
2023,7/31/23,Emerald Lake,12B,12,24,3,Post,Control,R,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,15,9,0,0.15
2023,8/1/23,Emerald Lake,13A,13,25,1,Post,Control,R,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,10,7,0,0.1
2023,8/1/23,Emerald Lake,13B,13,26,1,Post,Control,C,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,15,8,1,0.15
2023,8/1/23,Emerald Lake,14B,14,28,1,Post,Community,R,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,3,2,0,0.03
2023,8/1/23,Emerald Lake,15A,15,29,1,Post,Castilleja,C,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,4,2,0,0.04
2023,8/1/23,Emerald Lake,15B,15,30,1,Post,Castilleja,R,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,1.5,1,0,0.015
2023,8/1/23,Emerald Lake,16A,16,31,2,Post,Control,C,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,1.5,2,0,0.015
2023,8/1/23,Emerald Lake,17A,17,33,4,Post,Community,R,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,1.5,3,0,0.015
2023,8/1/23,Emerald Lake,17B,17,34,4,Post,Community,C,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,1,1,0,0.01
2023,8/1/23,Emerald Lake,20A,20,39,4,Post,Mixed,C,Asteraceae,Helianthella,quinquenervis,HEQU,forb,perennial,4,1,0,0.04
2023,8/1/23,Emerald Lake,1B,1,2,1,Post,Mixed,C,Apiaceae,Heracleum,maximum,HEMA,forb,perennial,5,1,0,0.05
2023,8/1/23,Emerald Lake,2A,2,3,2,Post,Castilleja,C,Apiaceae,Heracleum,maximum,HEMA,forb,perennial,5,1,0,0.05
2023,8/1/23,Emerald Lake,2B,2,4,2,Post,Castilleja,R,Apiaceae,Heracleum,maximum,HEMA,forb,perennial,15,1,0,0.15
2023,8/1/23,Emerald Lake,3B,3,6,2,Post,Community,C,Apiaceae,Heracleum,maximum,HEMA,forb,perennial,7,2,0,0.07
2023,8/1/23,Emerald Lake,4A,4,7,2,Post,Mixed,R,Apiaceae,Heracleum,maximum,HEMA,forb,perennial,12,1,0,0.12
2023,8/1/23,Emerald Lake,4B,4,8,2,Post,Mixed,C,Apiaceae,Heracleum,maximum,HEMA,forb,perennial,10,1,0,0.1
2023,8/1/23,Emerald Lake,5A,5,9,3,Post,Mixed,C,Apiaceae,Heracleum,maximum,HEMA,forb,perennial,40,1,0,0.4
2023,8/1/23,Emerald Lake,5B,5,10,3,Post,Mixed,R,Apiaceae,Heracleum,maximum,HEMA,forb,perennial,9,1,0,0.09
2023,8/1/23,Emerald Lake,6A,6,11,3,Post,Community,R,Apiaceae,Heracleum,maximum,HEMA,forb,perennial,3,1,0,0.03
2023,8/1/23,Emerald Lake,6B,6,12,3,Post,Community,C,Apiaceae,Heracleum,maximum,HEMA,forb,perennial,4,1,0,0.04
2023,8/1/23,Emerald Lake,7A,7,13,4,Post,Castilleja,C,Apiaceae,Heracleum,maximum,HEMA,forb,perennial,4,3,0,0.04
2023,8/1/23,Emerald Lake,9A,9,17,5,Post,Mixed,C,Apiaceae,Heracleum,maximum,HEMA,forb,perennial,0.1,1,0,0.001
2023,8/1/23,Emerald Lake,9B,9,18,5,Post,Mixed,R,Apiaceae,Heracleum,maximum,HEMA,forb,perennial,15,1,0,0.15
2023,7/31/23,Emerald Lake,12A,12,23,3,Post,Control,C,Apiaceae,Heracleum,maximum,HEMA,forb,perennial,4,2,1,0.04
2023,7/31/23,Emerald Lake,12B,12,24,3,Post,Control,R,Apiaceae,Heracleum,maximum,HEMA,forb,perennial,30,2,0,0.3
2023,8/1/23,Emerald Lake,14B,14,28,1,Post,Community,R,Apiaceae,Heracleum,maximum,HEMA,forb,perennial,11,1,0,0.11
2023,8/1/23,Emerald Lake,17A,17,33,4,Post,Community,R,Apiaceae,Heracleum,maximum,HEMA,forb,perennial,4,1,0,0.04
2023,8/1/23,Emerald Lake,18A,18,35,5,Post,Community,C,Apiaceae,Heracleum,maximum,HEMA,forb,perennial,4,1,0,0.04
2023,8/1/23,Emerald Lake,18B,18,36,5,Post,Community,R,Apiaceae,Heracleum,maximum,HEMA,forb,perennial,10,1,0,0.1
2023,8/1/23,Emerald Lake,19A,19,37,5,Post,Castilleja,C,Apiaceae,Heracleum,maximum,HEMA,forb,perennial,2,1,0,0.02
2023,8/1/23,Emerald Lake,20A,20,39,4,Post,Mixed,C,Apiaceae,Heracleum,maximum,HEMA,forb,perennial,4,1,0,0.04
2023,8/1/23,Emerald Lake,20B,20,40,4,Post,Mixed,R,Apiaceae,Heracleum,maximum,HEMA,forb,perennial,20,2,0,0.2
2023,8/1/23,Emerald Lake,20A,20,39,4,Post,Mixed,C,Boraginaceae,Hydrophyllum,capitatum,HYCA,forb,perennial,4,3,0,0.04
2023,8/1/23,Emerald Lake,1A,1,1,1,Post,Mixed,R,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,5,4,0,0.05
2023,8/1/23,Emerald Lake,1B,1,2,1,Post,Mixed,C,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,10,7,0,0.1
2023,8/1/23,Emerald Lake,2B,2,4,2,Post,Castilleja,R,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,7,3,0,0.07
2023,8/1/23,Emerald Lake,3A,3,5,2,Post,Community,R,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,10,8,0,0.1
2023,8/1/23,Emerald Lake,3B,3,6,2,Post,Community,C,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,3,3,0,0.03
2023,8/6/23,Emerald Lake,4A,4,7,2,Post,Mixed,R,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,4,5,0,0.04
2023,8/1/23,Emerald Lake,4B,4,8,2,Post,Mixed,C,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,2,1,0,0.02
2023,8/1/23,Emerald Lake,5B,5,10,3,Post,Mixed,R,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,1.5,1,0,0.015
2023,8/1/23,Emerald Lake,6A,6,11,3,Post,Community,R,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,5,4,0,0.05
2023,8/1/23,Emerald Lake,6B,6,12,3,Post,Community,C,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,5,3,0,0.05
2023,8/1/23,Emerald Lake,7A,7,13,4,Post,Castilleja,C,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,6,4,1,0.06
2023,8/1/23,Emerald Lake,7B,7,14,4,Post,Castilleja,R,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,1,5,0,0.01
2023,8/1/23,Emerald Lake,8A,8,15,4,Post,Control,C,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,2,2,0,0.02
2023,8/1/23,Emerald Lake,9A,9,17,5,Post,Mixed,C,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,6,5,1,0.06
2023,8/1/23,Emerald Lake,9B,9,18,5,Post,Mixed,R,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,5,7,0,0.05
2023,8/1/23,Emerald Lake,10A,10,19,5,Post,Control,C,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,10,7,0,0.1
2023,8/1/23,Emerald Lake,10B,10,20,5,Post,Control,R,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,0.5,1,0,0.005
2023,8/1/23,Emerald Lake,10B,10,20,5,Post,Control,R,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,1.5,1,0,0.015
2023,7/31/23,Emerald Lake,11A,11,21,3,Post,Castilleja,C,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,2,4,1,0.02
2023,7/31/23,Emerald Lake,11B,11,22,3,Post,Castilleja,R,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,5,4,0,0.05
2023,7/31/23,Emerald Lake,12A,12,23,3,Post,Control,C,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,2,2,0,0.02
2023,8/1/23,Emerald Lake,14A,14,27,1,Post,Community,C,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,4,5,0,0.04
2023,8/1/23,Emerald Lake,14A,14,27,1,Post,Community,C,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,5,3,1,0.05
2023,8/1/23,Emerald Lake,14B,14,28,1,Post,Community,R,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,8,7,0,0.08
2023,8/1/23,Emerald Lake,17A,17,33,4,Post,Community,R,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,1.5,3,0,0.015
2023,8/1/23,Emerald Lake,17B,17,34,4,Post,Community,C,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,2,1,0,0.02
2023,8/1/23,Emerald Lake,18A,18,35,5,Post,Community,C,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,4,2,0,0.04
2023,8/1/23,Emerald Lake,18B,18,36,5,Post,Community,R,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,3,4,0,0.03
2023,8/1/23,Emerald Lake,19A,19,37,5,Post,Castilleja,C,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,15,8,1,0.15
2023,8/1/23,Emerald Lake,19B,19,38,5,Post,Castilleja,R,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,8,4,0,0.08
2023,8/1/23,Emerald Lake,20B,20,40,4,Post,Mixed,R,Asteraceae,Hymenoxys,hoopesii,HYHO,forb,perennial,3,4,0,0.03
2023,8/1/23,Emerald Lake,1A,1,1,1,Post,Mixed,R,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,3,2,0,0.03
2023,8/1/23,Emerald Lake,1B,1,2,1,Post,Mixed,C,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,13,3,0,0.13
2023,8/1/23,Emerald Lake,2A,2,3,2,Post,Castilleja,C,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,25,3,0,0.25
2023,8/1/23,Emerald Lake,2B,2,4,2,Post,Castilleja,R,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,5,3,0,0.05
2023,8/1/23,Emerald Lake,3A,3,5,2,Post,Community,R,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,20,2,0,0.2
2023,8/1/23,Emerald Lake,3B,3,6,2,Post,Community,C,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,25,4,0,0.25
2023,8/1/23,Emerald Lake,4A,4,7,2,Post,Mixed,R,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,20,4,0,0.2
2023,8/1/23,Emerald Lake,4B,4,8,2,Post,Mixed,C,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,25,2,1,0.25
2023,8/1/23,Emerald Lake,5A,5,9,3,Post,Mixed,C,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,3,1,0,0.03
2023,8/1/23,Emerald Lake,6A,6,11,3,Post,Community,R,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,10,1,0,0.1
2023,8/1/23,Emerald Lake,6B,6,12,3,Post,Community,C,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,6,1,0,0.06
2023,8/1/23,Emerald Lake,7A,7,13,4,Post,Castilleja,C,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,1,1,0,0.01
2023,8/1/23,Emerald Lake,7B,7,14,4,Post,Castilleja,R,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,7,2,0,0.07
2023,8/1/23,Emerald Lake,9A,9,17,5,Post,Mixed,C,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,25,2,0,0.25
2023,8/1/23,Emerald Lake,9B,9,18,5,Post,Mixed,R,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,6,3,0,0.06
2023,7/31/23,Emerald Lake,11A,11,21,3,Post,Castilleja,C,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,30,2,0,0.3
2023,7/31/23,Emerald Lake,11B,11,22,3,Post,Castilleja,R,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,7,3,0,0.07
2023,7/31/23,Emerald Lake,12A,12,23,3,Post,Control,C,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,7,1,0,0.07
2023,7/31/23,Emerald Lake,12B,12,24,3,Post,Control,R,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,7,1,0,0.07
2023,8/1/23,Emerald Lake,13A,13,25,1,Post,Control,R,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,14,3,0,0.14
2023,8/1/23,Emerald Lake,13B,13,26,1,Post,Control,C,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,13,2,0,0.13
2023,8/1/23,Emerald Lake,14A,14,27,1,Post,Community,C,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,3,2,0,0.03
2023,8/1/23,Emerald Lake,15A,15,29,1,Post,Castilleja,C,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,5,1,0,0.05
2023,8/1/23,Emerald Lake,15B,15,30,1,Post,Castilleja,R,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,1,1,0,0.01
2023,8/1/23,Emerald Lake,18A,18,35,5,Post,Community,C,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,12,2,0,0.12
2023,8/1/23,Emerald Lake,18B,18,36,5,Post,Community,R,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,12,2,0,0.12
2023,8/1/23,Emerald Lake,19B,19,38,5,Post,Castilleja,R,Apiaceae,Ligusticum,porteri,LIPO,forb,perennial,6,1,0,0.06
2023,8/1/23,Emerald Lake,1A,1,1,1,Post,Mixed,R,Fabaceae,Lupinus,argentus,LUAR,legume,perennial,5,2,1,0.05
2023,8/1/23,Emerald Lake,2A,2,3,2,Post,Castilleja,C,Fabaceae,Lupinus,argentus,LUAR,legume,perennial,12,8,1,0.12
2023,8/1/23,Emerald Lake,3A,3,5,2,Post,Community,R,Fabaceae,Lupinus,argentus,LUAR,legume,perennial,6,2,0,0.06
2023,8/1/23,Emerald Lake,5A,5,9,3,Post,Mixed,C,Fabaceae,Lupinus,argentus,LUAR,legume,perennial,3,1,1,0.03
2023,8/1/23,Emerald Lake,5B,5,10,3,Post,Mixed,R,Fabaceae,Lupinus,argentus,LUAR,legume,perennial,0.5,1,0,0.005
2023,8/1/23,Emerald Lake,6B,6,12,3,Post,Community,C,Fabaceae,Lupinus,argentus,LUAR,legume,perennial,2,1,0,0.02
2023,8/1/23,Emerald Lake,7A,7,13,4,Post,Castilleja,C,Fabaceae,Lupinus,argentus,LUAR,legume,perennial,15,11,1,0.15
2023,8/1/23,Emerald Lake,8A,8,15,4,Post,Control,C,Fabaceae,Lupinus,argentus,LUAR,legume,perennial,15,10,0,0.15
2023,8/1/23,Emerald Lake,9A,9,17,5,Post,Mixed,C,Fabaceae,Lupinus,argentus,LUAR,legume,perennial,0.5,3,1,0.005
2023,8/1/23,Emerald Lake,10A,10,19,5,Post,Control,C,Fabaceae,Lupinus,argentus,LUAR,legume,perennial,5,6,1,0.05
2023,8/1/23,Emerald Lake,10B,10,20,5,Post,Control,R,Fabaceae,Lupinus,argentus,LUAR,legume,perennial,6,4,0,0.06
2023,7/31/23,Emerald Lake,11B,11,22,3,Post,Castilleja,R,Fabaceae,Lupinus,argentus,LUAR,legume,perennial,3,2,0,0.03
2023,8/1/23,Emerald Lake,13A,13,25,1,Post,Control,R,Fabaceae,Lupinus,argentus,LUAR,legume,perennial,3,5,0,0.03
2023,8/1/23,Emerald Lake,13B,13,26,1,Post,Control,C,Fabaceae,Lupinus,argentus,LUAR,legume,perennial,4,4,1,0.04
2023,8/1/23,Emerald Lake,15A,15,29,1,Post,Castilleja,C,Fabaceae,Lupinus,argentus,LUAR,legume,perennial,8,5,0,0.08
2023,8/1/23,Emerald Lake,15B,15,30,1,Post,Castilleja,R,Fabaceae,Lupinus,argentus,LUAR,legume,perennial,2,3,0,0.02
2023,8/1/23,Emerald Lake,16A,16,31,2,Post,Control,C,Fabaceae,Lupinus,argentus,LUAR,legume,perennial,8,11,1,0.08
2023,8/1/23,Emerald Lake,16B,16,32,2,Post,Control,R,Fabaceae,Lupinus,argentus,LUAR,legume,perennial,7,5,0,0.07
2023,8/1/23,Emerald Lake,17A,17,33,4,Post,Community,R,Fabaceae,Lupinus,argentus,LUAR,legume,perennial,6,5,0,0.06
2023,8/1/23,Emerald Lake,17B,17,34,4,Post,Community,C,Fabaceae,Lupinus,argentus,LUAR,legume,perennial,3,1,1,0.03
2023,8/1/23,Emerald Lake,18A,18,35,5,Post,Community,C,Fabaceae,Lupinus,argentus,LUAR,legume,perennial,3,1,0,0.03
2023,8/1/23,Emerald Lake,19B,19,38,5,Post,Castilleja,R,Fabaceae,Lupinus,argentus,LUAR,legume,perennial,9,3,0,0.09
2023,8/1/23,Emerald Lake,20A,20,39,4,Post,Mixed,C,Fabaceae,Lupinus,argentus,LUAR,legume,perennial,4,3,0,0.04
2023,8/1/23,Emerald Lake,20B,20,40,4,Post,Mixed,R,Fabaceae,Lupinus,argentus,LUAR,legume,perennial,2,1,1,0.02
2023,8/1/23,Emerald Lake,1A,1,1,1,Post,Mixed,R,Poaceae,Melica,spectabilis,MESP,grass,perennial,8,4,0,0.08
2023,8/1/23,Emerald Lake,1B,1,2,1,Post,Mixed,C,Poaceae,Melica,spectabilis,MESP,grass,perennial,4,6,0,0.04
2023,8/1/23,Emerald Lake,2B,2,4,2,Post,Castilleja,R,Poaceae,Melica,spectabilis,MESP,grass,perennial,3,4,0,0.03
2023,8/1/23,Emerald Lake,3B,3,6,2,Post,Community,C,Poaceae,Melica,spectabilis,MESP,grass,perennial,1.5,3,0,0.015
2023,8/2/23,Emerald Lake,4A,4,7,2,Post,Mixed,R,Poaceae,Melica,spectabilis,MESP,grass,perennial,4,5,0,0.04
2023,8/1/23,Emerald Lake,4B,4,8,2,Post,Mixed,C,Poaceae,Melica,spectabilis,MESP,grass,perennial,2,5,0,0.02
2023,8/1/23,Emerald Lake,6A,6,11,3,Post,Community,R,Poaceae,Melica,spectabilis,MESP,grass,perennial,4,5,0,0.04
