"year","date","site","pair","plot","castilleja","total_cover","plant_cover","bare","div","rich","even","species"
2023,"7/11/23","Deer Creek 1",5,10,"Control",1.105,0.355,0.75,1.11105230104857,5,0.690335608764317,"C. linariifolia"
2023,"7/11/23","Deer Creek 1",6,11,"Castilleja",1.105,0.655,0.45,1.48971756367987,8,0.716402713815377,"C. linariifolia"
2023,"7/11/23","Deer Creek 1",6,12,"Control",1.08,0.68,0.4,1.40442984322236,7,0.721734168406579,"C. linariifolia"
2023,"7/11/23","Deer Creek 1",7,13,"Castilleja",1.085,1.005,0.08,0.77197428404936,7,0.396716304925041,"C. linariifolia"
2023,"7/11/23","Deer Creek 1",7,14,"Control",1.21,0.51,0.7,1.27379312966633,6,0.71091748169475,"C. linariifolia"
2023,"7/11/23","Deer Creek 1",8,15,"Castilleja",1.17,0.67,0.5,1.24410540426182,6,0.694348446668357,"C. linariifolia"
2023,"7/11/23","Deer Creek 1",8,16,"Control",1.17,0.47,0.7,1.63160055926407,7,0.838476822815363,"C. linariifolia"
2023,"7/11/23","Deer Creek 1",9,17,"Castilleja",1.02,0.99,0.03,1.97803569880621,9,0.90024284236082,"C. linariifolia"
2023,"7/11/23","Deer Creek 1",9,18,"Control",1.29,0.89,0.4,1.82211222962743,11,0.759879820564894,"C. linariifolia"
2023,"7/13/23","Deer Creek 1",10,19,"Castilleja",1.225,0.925,0.3,1.67112670167996,10,0.72576110510079,"C. linariifolia"
2023,"7/13/23","Deer Creek 1",10,20,"Control",1.495,0.995,0.5,1.7919360798221,11,0.747295388647598,"C. linariifolia"
2023,"7/13/23","Deer Creek 1",11,21,"Castilleja",1.07,0.37,0.7,0.800264633496709,5,0.49723237368405,"C. linariifolia"
2023,"7/13/23","Deer Creek 1",11,22,"Control",1.15,0.75,0.4,1.67915513805875,8,0.807502930186858,"C. linariifolia"
2023,"7/13/23","Deer Creek 1",12,23,"Castilleja",1.265,0.765,0.5,1.37985776034,10,0.59926461112704,"C. linariifolia"
2023,"7/13/23","Deer Creek 1",12,24,"Control",1.095,0.145,0.95,1.96834973988908,9,0.895834572483888,"C. linariifolia"
2023,"7/13/23","Deer Creek 1",13,25,"Castilleja",1.245,0.395,0.85,1.87562030260328,9,0.853631586843604,"C. linariifolia"
2023,"7/13/23","Deer Creek 1",13,26,"Control",1.125,0.325,0.8,1.52777420994353,6,0.852667021540419,"C. linariifolia"
2023,"7/13/23","Deer Creek 1",14,27,"Castilleja",1.095,0.695,0.4,1.31652090222988,5,0.818000428633361,"C. linariifolia"
2023,"7/13/23","Deer Creek 1",14,28,"Control",1.22,0.87,0.35,1.59340266952163,7,0.818846990594699,"C. linariifolia"
2023,"7/13/23","Deer Creek 1",15,29,"Castilleja",1.065,0.265,0.8,0.466045447841492,4,0.336180728214899,"C. linariifolia"
2023,"7/13/23","Deer Creek 1",15,30,"Control",1.155,0.355,0.8,1.22769956916199,6,0.685192175761695,"C. linariifolia"
2023,"7/13/23","Deer Creek 1",16,31,"Castilleja",1.16,0.76,0.4,1.17618937679494,4,0.848441290524172,"C. linariifolia"
2023,"7/13/23","Deer Creek 1",16,32,"Control",1.005,0.395,0.61,1.59453078835777,8,0.766807220302844,"C. linariifolia"
2023,"7/13/23","Deer Creek 1",17,33,"Castilleja",1.135,0.335,0.8,1.57500492801489,6,0.879026987195691,"C. linariifolia"
2023,"7/13/23","Deer Creek 1",17,34,"Control",1.07,0.27,0.8,0.315396287422662,3,0.287086072744579,"C. linariifolia"
2023,"7/13/23","Deer Creek 1",18,35,"Castilleja",1.11,0.81,0.3,1.30453409420808,7,0.670397908578359,"C. linariifolia"
2023,"7/13/23","Deer Creek 1",18,36,"Control",1.04,0.96,0.08,0.914177707070305,4,0.659439822240786,"C. linariifolia"
2023,"7/13/23","Deer Creek 1",19,37,"Castilleja",1.225,0.575,0.65,1.40611639538693,7,0.722600884768274,"C. linariifolia"
2023,"7/13/23","Deer Creek 1",19,38,"Control",1.115,0.265,0.85,1.64683846310878,7,0.84630755634235,"C. linariifolia"
2023,"7/13/23","Deer Creek 1",20,39,"Castilleja",1.06,0.96,0.1,1.63370586772299,6,0.911788605435325,"C. linariifolia"
2023,"7/13/23","Deer Creek 1",20,40,"Control",1.065,0.215,0.85,1.48562020174593,7,0.763457759068247,"C. linariifolia"
2023,"7/14/23","Deer Creek 2",21,41,"Castilleja",1.07,0.72,0.35,1.72470423138217,7,0.886322645585394,"C. linariifolia"
2023,"7/14/23","Deer Creek 2",21,42,"Control",1,0.17,0.83,1.65183903988532,7,0.848877344458705,"C. linariifolia"
2023,"7/14/23","Deer Creek 2",22,43,"Castilleja",1.13,0.73,0.4,1.38209423549276,6,0.771361479723729,"C. linariifolia"
2023,"7/14/23","Deer Creek 2",22,44,"Control",1.33,0.53,0.8,2.00290114006228,10,0.869848912926781,"C. linariifolia"
2023,"7/14/23","Deer Creek 2",23,45,"Castilleja",1.285,0.635,0.65,1.62114296807659,8,0.779604973538702,"C. linariifolia"
2023,"7/14/23","Deer Creek 2",23,46,"Control",1.085,0.385,0.7,1.29634363420515,7,0.666188844759603,"C. linariifolia"
2023,"7/14/23","Deer Creek 2",24,47,"Castilleja",1.155,0.655,0.5,1.4293189518611,7,0.73452464007909,"C. linariifolia"
2023,"7/14/23","Deer Creek 2",24,48,"Control",1.01,0.71,0.3,1.82185696907956,8,0.876128004833361,"C. linariifolia"
2023,"7/14/23","Deer Creek 2",25,49,"Castilleja",1.195,0.695,0.5,1.66382418462635,9,0.75723901952866,"C. linariifolia"
2023,"7/14/23","Deer Creek 2",25,50,"Control",1.07,0.82,0.25,1.38793003532324,5,0.862369417670884,"C. linariifolia"
2023,"7/14/23","Deer Creek 2",26,51,"Castilleja",1.2,0.65,0.55,1.69691895959536,8,0.816045522599561,"C. linariifolia"
2023,"7/14/23","Deer Creek 2",26,52,"Control",1.14,0.34,0.8,1.57489078344935,6,0.878963281900704,"C. linariifolia"
2023,"7/18/23","Deer Creek 2",27,53,"Castilleja",1.21,0.91,0.3,1.97485741977327,9,0.898796345236347,"C. linariifolia"
2023,"7/18/23","Deer Creek 2",27,54,"Control",1.105,0.305,0.8,1.40660630828221,6,0.785041928026319,"C. linariifolia"
2023,"7/18/23","Deer Creek 2",28,55,"Castilleja",1.085,0.385,0.7,1.11075266965029,5,0.690149437309077,"C. linariifolia"
2023,"7/18/23","Deer Creek 2",28,56,"Control",1.145,0.545,0.6,1.60546620692078,9,0.730679159281548,"C. linariifolia"
2023,"7/18/23","Deer Creek 2",29,57,"Castilleja",1.145,0.395,0.75,1.52840727359418,6,0.853020341091134,"C. linariifolia"
2023,"7/18/23","Deer Creek 2",29,58,"Control",1.04,0.59,0.45,1.76294173523797,9,0.802349360835594,"C. linariifolia"
2023,"7/18/23","Deer Creek 2",30,59,"Castilleja",1.17,0.52,0.65,1.67754046723691,8,0.80672643765775,"C. linariifolia"
2023,"7/18/23","Deer Creek 2",30,60,"Control",1.2,0.9,0.3,1.65222315479664,7,0.849074740474912,"C. linariifolia"
2023,"7/18/23","Deer Creek 2",31,61,"Castilleja",1.145,0.245,0.9,1.93923273465034,8,0.932573816469862,"C. linariifolia"
2023,"7/18/23","Deer Creek 2",31,62,"Control",1.105,0.155,0.95,0.996355149181521,4,0.718718316344182,"C. linariifolia"
2023,"7/18/23","Deer Creek 2",32,63,"Castilleja",1.14,0.44,0.7,1.55597509154722,7,0.799613020314737,"C. linariifolia"
2023,"7/18/23","Deer Creek 2",32,64,"Control",1.19,0.79,0.4,1.40171615979436,5,0.870935218416982,"C. linariifolia"
2023,"7/18/23","Deer Creek 2",33,65,"Castilleja",1.15,0.35,0.8,1.84195911217158,7,0.946579734457833,"C. linariifolia"
2023,"7/18/23","Deer Creek 2",33,66,"Control",1.155,0.505,0.65,1.65625712541242,7,0.851147791287528,"C. linariifolia"
2023,"7/18/23","Deer Creek 2",34,67,"Castilleja",1.32,0.62,0.7,1.58268283372346,6,0.883312107961305,"C. linariifolia"
2023,"7/18/23","Deer Creek 2",34,68,"Control",1.02,0.82,0.2,0.976172650045874,4,0.70415972063631,"C. linariifolia"
2023,"7/18/23","Deer Creek 2",35,69,"Castilleja",1.23,0.93,0.3,1.83202996341285,8,0.881020180991901,"C. linariifolia"
2023,"7/18/23","Deer Creek 2",35,70,"Control",1.075,0.125,0.95,0.778997749297193,3,0.709074308864324,"C. linariifolia"
2023,"7/18/23","Deer Creek 2",36,71,"Castilleja",1.06,0.36,0.7,0.687092027379972,3,0.625418115623811,"C. linariifolia"
2023,"7/18/23","Deer Creek 2",36,72,"Control",1.13,0.23,0.9,1.12287813086918,5,0.697683409962022,"C. linariifolia"
2023,"7/18/23","Deer Creek 2",37,73,"Castilleja",1.32,0.92,0.4,1.44487214664886,5,0.897749540685077,"C. linariifolia"
2023,"7/18/23","Deer Creek 2",37,74,"Control",1.185,0.435,0.75,1.73074040007567,8,0.832310197418451,"C. linariifolia"
2023,"7/18/23","Deer Creek 2",38,75,"Castilleja",1.045,0.595,0.45,2.0924696039498,11,0.872627602917732,"C. linariifolia"
2023,"7/18/23","Deer Creek 2",38,76,"Control",1.175,0.475,0.7,1.16894818829902,5,0.726308346080351,"C. linariifolia"
2023,"7/18/23","Deer Creek 2",39,77,"Castilleja",1.2,0.4,0.8,1.69157947067945,8,0.813477771206273,"C. linariifolia"
2023,"7/18/23","Deer Creek 2",39,78,"Control",1.19,0.54,0.65,1.99640989916284,9,0.908605301322074,"C. linariifolia"
2023,"7/18/23","Deer Creek 2",40,79,"Castilleja",1.075,0.425,0.65,1.92253744006572,8,0.92454507690206,"C. linariifolia"
2023,"7/18/23","Deer Creek 2",40,80,"Control",1.51,0.71,0.8,1.9820520246969,9,0.902070751047131,"C. linariifolia"
2024,"7/5/24","Deer Creek 1",41,81,"Castilleja",1,0.25,0.75,1.62522450341299,7,0.835200178282639,"C. linariifolia"
2024,"7/5/24","Deer Creek 1",41,82,"Control",1,0.35,0.65,2.2616874953548,13,0.881766920183226,"C. linariifolia"
2024,"7/5/24","Deer Creek 1",42,83,"Castilleja",1,0.8,0.2,1.71734321924331,11,0.716187749617252,"C. linariifolia"
2024,"7/5/24","Deer Creek 1",42,84,"Control",1.025,0.725,0.3,2.11471634674835,14,0.801315046481635,"C. linariifolia"
2024,"7/5/24","Deer Creek 1",43,85,"Castilleja",1.005,0.755,0.25,2.20757862247215,14,0.836502715457868,"C. linariifolia"
2024,"7/5/24","Deer Creek 1",43,86,"Control",1.015,0.315,0.7,1.72013128727853,10,0.747043526214204,"C. linariifolia"
2024,"7/5/24","Deer Creek 1",44,87,"Castilleja",1.045,0.895,0.15,1.59265478239056,9,0.724848428703359,"C. linariifolia"
2024,"7/5/24","Deer Creek 1",44,88,"Control",1,0.7,0.3,2.00257142450454,11,0.835137150158989,"C. linariifolia"
2024,"7/5/24","Deer Creek 1",45,89,"Castilleja",1.205,1.055,0.15,1.73008713008817,10,0.751367293809128,"C. linariifolia"
2024,"7/5/24","Deer Creek 1",45,90,"Control",1,0.2,0.8,1.43056229033624,5,0.888858327049518,"C. linariifolia"
2024,"7/5/24","Deer Creek 1",46,91,"Castilleja",1.13,0.38,0.75,1.65713123906101,9,0.754192928731031,"C. linariifolia"
2024,"7/5/24","Deer Creek 1",46,92,"Control",1.09,0.44,0.65,1.24576643360782,7,0.640197305210936,"C. linariifolia"
2024,"7/5/24","Deer Creek 1",47,93,"Castilleja",1.025,0.775,0.25,1.33459267337654,8,0.641803410495693,"C. linariifolia"
2024,"7/5/24","Deer Creek 1",47,94,"Control",1.34,1.14,0.2,1.68462327281035,10,0.731622591467333,"C. linariifolia"
2024,"7/5/24","Deer Creek 1",48,95,"Castilleja",1.155,0.955,0.2,1.71079528200425,13,0.66698988696501,"C. linariifolia"
2024,"7/5/24","Deer Creek 1",48,96,"Control",1.255,0.705,0.55,1.92279414829653,10,0.835058888441045,"C. linariifolia"
2024,"7/5/24","Deer Creek 1",49,97,"Castilleja",1.1,0.3,0.8,0.940447988655326,4,0.67838982472352,"C. linariifolia"
2024,"7/5/24","Deer Creek 1",49,98,"Control",1.22,0.82,0.4,1.30791600942766,8,0.628974646900189,"C. linariifolia"
2024,"7/5/24","Deer Creek 1",50,99,"Castilleja",1.03,0.48,0.55,1.55908419200612,5,0.968713474413048,"C. linariifolia"
2024,"7/5/24","Deer Creek 1",50,100,"Control",1.105,0.255,0.85,1.41448793909585,5,0.878870771073482,"C. linariifolia"
2024,"7/8/24","Deer Creek 1",51,101,"Castilleja",1.245,0.945,0.3,2.08428783653821,12,0.838779129475963,"C. linariifolia"
2024,"7/8/24","Deer Creek 1",51,102,"Control",1.055,0.885,0.17,1.18618320428574,13,0.462458722951035,"C. linariifolia"
2024,"7/8/24","Deer Creek 1",52,103,"Castilleja",1.015,0.765,0.25,1.90459526780279,10,0.827155215065798,"C. linariifolia"
2024,"7/8/24","Deer Creek 1",52,104,"Control",1.1,0.75,0.35,1.38210099589341,7,0.710259410777204,"C. linariifolia"
2024,"7/8/24","Deer Creek 1",53,105,"Castilleja",1.22,1.14,0.08,1.96038562744203,12,0.78891721248735,"C. linariifolia"
2024,"7/8/24","Deer Creek 1",53,106,"Control",1.04,0.64,0.4,2.0845401072219,11,0.869320745934506,"C. linariifolia"
2024,"7/8/24","Deer Creek 1",54,107,"Castilleja",1.045,0.795,0.25,1.88024357728955,10,0.816579410250883,"C. linariifolia"
2024,"7/8/24","Deer Creek 1",54,108,"Control",1.16,0.61,0.55,1.67452663917119,8,0.805277092722915,"C. linariifolia"
2024,"7/8/24","Deer Creek 1",55,109,"Castilleja",1.16,0.81,0.35,1.97742381463856,10,0.858784251081604,"C. linariifolia"
2024,"7/8/24","Deer Creek 1",55,110,"Control",1.105,0.905,0.2,1.73283608317864,9,0.788647688111803,"C. linariifolia"
2024,"7/8/24","Deer Creek 1",56,111,"Castilleja",1.07,0.37,0.7,2.20996617132649,12,0.889355812024178,"C. linariifolia"
2024,"7/8/24","Deer Creek 1",56,112,"Control",1,0.55,0.45,1.65270076521262,11,0.6892297524253,"C. linariifolia"
2024,"7/8/24","Deer Creek 1",57,113,"Castilleja",1.29,0.89,0.4,1.85437486182344,8,0.891765805700611,"C. linariifolia"
2024,"7/8/24","Deer Creek 1",57,114,"Control",1.13,0.73,0.4,1.88839392539872,12,0.759945620315285,"C. linariifolia"
2024,"7/8/24","Deer Creek 1",58,115,"Castilleja",1,0.35,0.65,1.97803528478128,9,0.900242653929956,"C. linariifolia"
2024,"7/8/24","Deer Creek 1",58,116,"Control",1.095,0.595,0.5,1.43984000587419,7,0.739931392296399,"C. linariifolia"
2024,"7/8/24","Deer Creek 1",59,117,"Castilleja",1.665,1.565,0.1,1.78273688751195,10,0.774232792931818,"C. linariifolia"
2024,"7/8/24","Deer Creek 1",59,118,"Control",1.115,0.565,0.55,1.92429124439433,10,0.835709069015198,"C. linariifolia"
2024,"7/8/24","Deer Creek 1",60,119,"Castilleja",1.205,0.655,0.55,2.13374183288536,15,0.787925508920365,"C. linariifolia"
2024,"7/8/24","Deer Creek 1",60,120,"Control",1.1,0.6,0.5,1.99547688957344,12,0.803038975224152,"C. linariifolia"
2024,"7/9/23","Deer Creek 2",61,121,"Castilleja",1.15,1,0.15,1.5993306939667,9,0.727886766998405,"C. linariifolia"
2024,"7/9/23","Deer Creek 2",61,122,"Control",1.36,1.21,0.15,1.5372239131805,7,0.789976820834602,"C. linariifolia"
2024,"7/9/23","Deer Creek 2",62,123,"Castilleja",1.185,0.535,0.65,2.37400721351293,15,0.876648155394859,"C. linariifolia"
2024,"7/9/23","Deer Creek 2",62,124,"Control",1.625,1.225,0.4,1.78816767473225,10,0.776591353853987,"C. linariifolia"
2024,"7/9/23","Deer Creek 2",63,125,"Castilleja",1.28,0.78,0.5,2.00906161374057,12,0.808505870396369,"C. linariifolia"
2024,"7/9/23","Deer Creek 2",63,126,"Control",1.25,0.65,0.6,1.73609211527872,10,0.753975225741293,"C. linariifolia"
2024,"7/9/23","Deer Creek 2",64,127,"Castilleja",1.125,0.775,0.35,2.23839600995554,13,0.872686239766863,"C. linariifolia"
2024,"7/9/23","Deer Creek 2",64,128,"Control",1.23,1.08,0.15,1.61583467338985,6,0.901814501968841,"C. linariifolia"
2024,"7/9/23","Deer Creek 2",65,129,"Castilleja",1.16,0.71,0.45,1.81622154521102,8,0.873417938810541,"C. linariifolia"
2024,"7/9/23","Deer Creek 2",65,130,"Control",1.035,0.235,0.8,1.37193848679883,6,0.765693448457068,"C. linariifolia"
2024,"7/9/23","Deer Creek 2",66,131,"Castilleja",1.18,0.63,0.55,1.91234845697228,12,0.769585632979585,"C. linariifolia"
2024,"7/9/23","Deer Creek 2",66,132,"Control",1.065,0.165,0.9,1.22911103510867,6,0.68597992990555,"C. linariifolia"
2024,"7/9/23","Deer Creek 2",67,133,"Castilleja",1.125,0.875,0.25,1.8967044398503,11,0.790987188375758,"C. linariifolia"
2024,"7/9/23","Deer Creek 2",67,134,"Control",1.145,0.545,0.6,1.85323151888804,10,0.804848222342259,"C. linariifolia"
2024,"7/9/23","Deer Creek 2",68,135,"Castilleja",1.08,0.53,0.55,1.99126347118358,10,0.864794737550543,"C. linariifolia"
2024,"7/9/23","Deer Creek 2",68,136,"Control",1.005,0.405,0.6,1.81127012182524,11,0.755358310420064,"C. linariifolia"
2024,"7/9/23","Deer Creek 2",69,137,"Castilleja",1.01,0.46,0.55,1.65606952594768,10,0.719221856767213,"C. linariifolia"
2024,"7/9/23","Deer Creek 2",69,138,"Control",1.125,0.625,0.5,1.48679709446989,11,0.620042547869399,"C. linariifolia"
2024,"7/9/23","Deer Creek 2",70,139,"Castilleja",1.17,0.42,0.75,1.6081660280943,8,0.773364384552585,"C. linariifolia"
2024,"7/9/23","Deer Creek 2",70,140,"Control",2.13,1.33,0.8,1.39528784689656,8,0.670991619110101,"C. linariifolia"
2024,"7/12/24","Deer Creek 2",71,141,"Castilleja",1.03,0.58,0.45,1.4823558535512,8,0.712862479583681,"C. linariifolia"
2024,"7/12/24","Deer Creek 2",71,142,"Control",1.07,0.32,0.75,0.556646903582107,3,0.506681847020801,"C. linariifolia"
2024,"7/12/24","Deer Creek 2",72,143,"Castilleja",1.23,0.93,0.3,2.23936841303271,13,0.873065351765444,"C. linariifolia"
2024,"7/12/24","Deer Creek 2",72,144,"Control",1.19,0.64,0.55,1.9779440552154,12,0.795983243629754,"C. linariifolia"
2024,"7/12/24","Deer Creek 2",73,145,"Castilleja",1.215,0.765,0.45,1.86847556371179,10,0.811468626891098,"C. linariifolia"
2024,"7/12/24","Deer Creek 2",73,146,"Control",1.11,0.21,0.9,1.63416412048775,6,0.912044361172987,"C. linariifolia"
2024,"7/12/24","Deer Creek 2",74,147,"Castilleja",1.05,0.5,0.55,2.23540841481148,12,0.899594524004431,"C. linariifolia"
2024,"7/12/24","Deer Creek 2",74,148,"Control",1.12,0.32,0.8,1.54726858728787,9,0.704192281138455,"C. linariifolia"
2024,"7/12/24","Deer Creek 2",75,149,"Castilleja",1.11,0.46,0.65,1.58016565743917,10,0.686257225518854,"C. linariifolia"
2024,"7/12/24","Deer Creek 2",75,150,"Control",1.075,0.525,0.55,1.64917389493867,8,0.79308499993052,"C. linariifolia"
2024,"7/12/24","Deer Creek 2",76,151,"Castilleja",1.245,1.045,0.2,2.14599117731908,12,0.863610380495445,"C. linariifolia"
2024,"7/12/24","Deer Creek 2",76,152,"Control",1.005,0.655,0.35,1.67388905264761,8,0.804970478417678,"C. linariifolia"
2024,"7/12/24","Deer Creek 2",77,153,"Castilleja",1.295,0.995,0.3,2.46651793147652,14,0.9346208222904,"C. linariifolia"
2024,"7/12/24","Deer Creek 2",77,154,"Control",1,0.64,0.36,1.89503389696919,9,0.862467094404439,"C. linariifolia"
2024,"7/12/24","Deer Creek 2",78,155,"Castilleja",1.405,1.205,0.2,2.3052391050816,17,0.813648259111074,"C. linariifolia"
2024,"7/12/24","Deer Creek 2",78,156,"Control",1.36,1.11,0.25,1.92611024959339,10,0.836499052935703,"C. linariifolia"
2024,"7/12/24","Deer Creek 2",79,157,"Castilleja",1.66,1.36,0.3,2.22192539666355,15,0.820488998231715,"C. linariifolia"
2024,"7/12/24","Deer Creek 2",79,158,"Control",1.235,0.935,0.3,1.64709726459725,15,0.608222574281253,"C. linariifolia"
2024,"7/12/24","Deer Creek 2",80,159,"Castilleja",1.375,0.975,0.4,2.08691578865832,13,0.813628457258776,"C. linariifolia"
2024,"7/12/24","Deer Creek 2",80,160,"Control",1.235,0.585,0.65,1.71698302243238,9,0.781432649235128,"C. linariifolia"
2024,"7/16/24","Johnson Hill",81,161,"Castilleja",1.15,0.7,0.45,1.61859728179886,6,0.903356343078906,"C. linariifolia"
2024,"7/16/24","Johnson Hill",81,162,"Control",1.2,0.75,0.45,1.36381691679714,9,0.620699827803015,"C. linariifolia"
2024,"7/16/24","Johnson Hill",82,163,"Castilleja",1.21,0.91,0.3,2.03284797000429,11,0.847763450332815,"C. linariifolia"
2024,"7/16/24","Johnson Hill",82,164,"Control",1.155,0.855,0.3,1.84832878949019,11,0.770812975219375,"C. linariifolia"
2024,"7/16/24","Johnson Hill",83,165,"Castilleja",1.39,1.24,0.15,1.54331569703163,12,0.621075925392731,"C. linariifolia"
2024,"7/16/24","Johnson Hill",83,166,"Control",1.26,1.23,0.03,1.86862276367411,12,0.751989119524281,"C. linariifolia"
2024,"7/16/24","Johnson Hill",84,167,"Castilleja",1.495,0.895,0.6,2.1256097588593,12,0.855408294327936,"C. linariifolia"
2024,"7/16/24","Johnson Hill",84,168,"Control",1.46,1.06,0.4,1.67117753528465,11,0.696935164034236,"C. linariifolia"
2024,"7/16/24","Johnson Hill",85,169,"Castilleja",1,0.63,0.37,1.92728106864997,10,0.837007533191285,"C. linariifolia"
2024,"7/16/24","Johnson Hill",85,170,"Control",1.365,1.115,0.25,1.72395592349306,9,0.784606153269537,"C. linariifolia"
2024,"7/16/24","Johnson Hill",86,171,"Castilleja",1.82,1.77,0.05,1.58565744833507,7,0.81486673426564,"C. linariifolia"
2024,"7/16/24","Johnson Hill",86,172,"Control",1.34,1.04,0.3,1.71413665833119,10,0.744440091941313,"C. linariifolia"
2024,"7/16/24","Johnson Hill",87,173,"Castilleja",1.41,1.21,0.2,1.55318072588688,9,0.706883011371491,"C. linariifolia"
2024,"7/16/24","Johnson Hill",87,174,"Control",1.21,1.01,0.2,2.06967170621189,13,0.806905485362173,"C. linariifolia"
2024,"7/16/24","Johnson Hill",88,175,"Castilleja",1.115,0.565,0.55,1.82613935215147,9,0.831111835807596,"C. linariifolia"
2024,"7/16/24","Johnson Hill",88,176,"Control",1.14,0.74,0.4,1.89354724964885,9,0.861790492050872,"C. linariifolia"
2024,"7/16/24","Johnson Hill",89,177,"Castilleja",1.27,0.92,0.35,1.76270689900965,10,0.765533879452685,"C. linariifolia"
2024,"7/16/24","Johnson Hill",89,178,"Control",1.215,0.865,0.35,1.89738091895238,11,0.791269302073444,"C. linariifolia"
2024,"7/16/24","Johnson Hill",90,179,"Castilleja",1.02,0.62,0.4,1.66590053657371,8,0.801128814243053,"C. linariifolia"
2024,"7/16/24","Johnson Hill",90,180,"Control",1.17,0.37,0.8,1.93146462311442,9,0.87904743240038,"C. linariifolia"
2024,"7/17/24","Johnson Hill",91,181,"Castilleja",1.375,0.975,0.4,1.88438380816877,12,0.758331830424913,"C. linariifolia"
2024,"7/17/24","Johnson Hill",91,182,"Control",1.185,0.585,0.6,1.12127327303459,7,0.576220476355981,"C. linariifolia"
2024,"7/17/24","Johnson Hill",92,183,"Castilleja",1.145,0.495,0.65,2.00727898200253,10,0.871750185524074,"C. linariifolia"
2024,"7/17/24","Johnson Hill",92,184,"Control",1.085,0.235,0.85,1.82160260361563,8,0.876005680902229,"C. linariifolia"
2024,"7/17/24","Johnson Hill",93,185,"Castilleja",1.13,0.93,0.2,1.75533959012311,11,0.732033467030698,"C. linariifolia"
2024,"7/17/24","Johnson Hill",93,186,"Control",1.055,0.805,0.25,1.86665382744981,12,0.751196761298484,"C. linariifolia"
2024,"7/17/24","Johnson Hill",94,187,"Castilleja",1.29,0.94,0.35,1.94309858213207,11,0.810335048479598,"C. linariifolia"
2024,"7/17/24","Johnson Hill",94,188,"Control",1.03,0.83,0.2,2.15175549015393,13,0.838907592422592,"C. linariifolia"
2024,"7/17/24","Johnson Hill",95,189,"Castilleja",1.13,0.88,0.25,2.12758062282907,11,0.887270035086293,"C. linariifolia"
2024,"7/17/24","Johnson Hill",95,190,"Control",1.34,1.04,0.3,2.02756581737126,12,0.815952509742867,"C. linariifolia"
2024,"7/17/24","Johnson Hill",96,191,"Castilleja",1.135,0.685,0.45,2.19073390474033,13,0.854104155455311,"C. linariifolia"
2024,"7/17/24","Johnson Hill",96,192,"Control",1.37,0.82,0.55,1.94307895145369,11,0.810326861850851,"C. linariifolia"
2024,"7/17/24","Johnson Hill",97,193,"Castilleja",1.195,0.745,0.45,1.93825893902802,9,0.88213965883171,"C. linariifolia"
2024,"7/17/24","Johnson Hill",97,194,"Control",1.2,0.55,0.65,1.85086907571618,9,0.842366818033713,"C. linariifolia"
2024,"7/17/24","Johnson Hill",98,195,"Castilleja",1.35,1.05,0.3,1.93130101149291,9,0.878972969542468,"C. linariifolia"
2024,"7/17/24","Johnson Hill",98,196,"Control",1.18,0.88,0.3,1.15359435523027,9,0.525023416872942,"C. linariifolia"
2024,"7/17/24","Johnson Hill",99,197,"Castilleja",1.04,0.79,0.25,2.04437391769292,9,0.930434666888441,"C. linariifolia"
2024,"7/17/24","Johnson Hill",99,198,"Control",1.28,0.93,0.35,1.88013065724598,9,0.855684337704493,"C. linariifolia"
2024,"7/17/24","Johnson Hill",100,199,"Castilleja",1.25,0.6,0.65,1.85328526733762,10,0.804871564997321,"C. linariifolia"
2024,"7/17/24","Johnson Hill",100,200,"Control",1.16,0.91,0.25,1.74846713888756,9,0.795761688141727,"C. linariifolia"
2024,"6/9/2024","Almont",1,1,"Castilleja",1,0.55,0.45,1.64797100023366,14,0.624454414741308,"C. chromosa"
2024,"6/9/2024","Almont",1,2,"Control",1.005,0.285,0.72,1.31675726753685,8,0.633226393309971,"C. chromosa"
2024,"6/9/2024","Almont",2,3,"Castilleja",1.015,0.545,0.47,1.85239720160226,11,0.772509634851773,"C. chromosa"
2024,"6/9/2024","Almont",2,4,"Control",1,0.35,0.65,1.22247581984901,7,0.628228297407506,"C. chromosa"
2024,"6/9/2024","Almont",3,5,"Castilleja",1,0.48,0.52,2.00685633562317,11,0.836924096889832,"C. chromosa"
2024,"6/9/2024","Almont",3,6,"Control",1.005,0.565,0.44,1.81094916802732,9,0.824198485082853,"C. chromosa"
2024,"6/9/2024","Almont",4,7,"Castilleja",1.185,0.685,0.5,1.66569024429184,9,0.758088299882037,"C. chromosa"
2024,"6/9/2024","Almont",4,8,"Control",1.035,0.285,0.75,1.98134213512564,10,0.860485956047472,"C. chromosa"
2024,"6/9/2024","Almont",5,9,"Castilleja",1.0225,0.4725,0.55,1.64459402412889,11,0.685848978804496,"C. chromosa"
2024,"6/9/2024","Almont",5,10,"Control",1.005,0.705,0.3,1.80573600084909,11,0.753050402714952,"C. chromosa"
2024,"6/9/2024","Almont",6,11,"Castilleja",1.035,0.435,0.6,2.52508317686104,14,0.956812551407953,"C. chromosa"
2024,"6/9/2024","Almont",6,12,"Control",1.05,0.9,0.15,1.96689944935651,13,0.76683753760468,"C. chromosa"
2024,"6/9/2024","Almont",7,13,"Castilleja",1.075,0.375,0.7,2.08246546816244,9,0.947770878608636,"C. chromosa"
2024,"6/9/2024","Almont",7,14,"Control",1,0.5,0.5,2.06732246232014,11,0.862140430306428,"C. chromosa"
