year,date,site,field_plot,pair,plot,castilleja,total_cover,plant_cover,bare,Achillea millefolium,Achnatherum sp.,Agoseris sp.,Androsace septentrionales,Anemone multifida,Aquilegia coerulea,Artemisia dracunculus,Astragalus alpinus,Boechera stricta,Botrychium sp.,Bromus inermis,Campanula petiolata,"Carex sp. (obtusata, geyeri)",Carex pityophila,"Carex sp. (chalciolepis, ebenea, egglestonii, hoodii)",Castilleja septentrionalis,Chenopodium atrovirens,Cirsium griseum,Cymopterus lemmonii,Dactylis glomerata,Danthonia parryi,Delphinium barbeyi,Delphinium nuttalianum,Deschampsia cespitosa,Draba spectabilis,Elymus lanceolatus,Eremogone congesta,Erigeron coulteri,Erigeron leiomerus,Erigeron speciosus,Erigeron subtrinervis,Eriogonum umbellatum majus,Fragaria virginiana,Frasera speciosa,Galium boreale,Gentiana parryi,Helianthella quinquenerva,Heterotheca sp.,Hymenoxys hoopesii,Ipomopsis aggregata,Lathyrus lanszwertii,Lomatium triternatum,Lupinus argenteus,Maianthemum stellatum,Mertensia brevistyla,Moehringia sp.,Noccaea fendleri,Oreochrysum parryi,Phleum alpinum,Poa alpina,Poa compressa,Poa fendleriana,Poa pratensis,Polygonum sp.,Populus balsamifera,Potentilla glaucophylla,Potentilla pulcherrima,Pyrrocoma crocea,Sedum lanceolatum,Senecio crassulus,Sibbaldia procumbens,Solidago multiradiata,Silene drummondii,Solidago multiradiata,Taraxacum officinale,Thalictrum fendleri,Trisetum canescens,Trisetum spicatum,Valeriana edulis,Valeriana occidentalis,Vicia americana,Viola adunca
2024,7/11/24,Avery,C12C,32,64,Control,1.11,0.96,0.15,0,0.04,0.01,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.08,0,0,0,0,0,0,0,0.22,0,0,0,0,0.35,0,0
2024,7/11/24,Avery,C13,33,65,Castilleja,1.13,1.03,0.1,0,0.04,0.03,0,0,0,0,0,0,0,0.05,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.18,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0.01,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0.04,0.3,0,0,0,0,0,0,0
2024,7/11/24,Avery,C13C,33,66,Control,1,0.76,0.24,0,0.02,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0.04,0,0
2024,7/11/24,Avery,C14,34,67,Castilleja,1.19,1.11,0.08,0,0.03,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0.04,0,0
2024,7/11/24,Avery,C14C,34,68,Control,1.055,0.955,0.1,0,0,0.04,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0.01,0,0,0,0,0,0.05,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0.005
2024,7/11/24,Avery,C15,35,69,Castilleja,1.06,0.86,0.2,0.01,0,0.02,0,0,0,0,0,0,0,0,0,0.02,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.01
2024,7/11/24,Avery,C15C,35,70,Control,1.22,1.02,0.2,0.03,0.02,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.02,0,0,0.16,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0.01
2024,7/11/24,Avery,C16,36,71,Castilleja,1.12,1.02,0.1,0.25,0.02,0.04,0,0,0,0,0,0.03,0,0.03,0,0,0,0,0.1,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0.03,0,0.06,0,0,0,0.13,0,0,0,0,0,0,0.03,0.25,0,0,0,0,0,0,0
2024,7/11/24,Avery,C16C,36,72,Control,1,0.65,0.35,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0
2024,7/11/24,Avery,C17,37,73,Castilleja,1.25,1.05,0.2,0.04,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.03,0,0.03,0,0,0,0.07,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0
2024,7/11/24,Avery,C17C,37,74,Control,1.22,1.18,0.04,0.09,0,0.02,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0
2024,7/11/24,Avery,C18,38,75,Castilleja,1.22,0.97,0.25,0,0,0.09,0,0,0,0,0,0,0,0.04,0,0,0,0,0.15,0,0,0,0.02,0,0,0,0,0,0.02,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0.4,0,0,0,0,0.11,0,0
2024,7/11/24,Avery,C18C,38,76,Control,1.15,0.97,0.18,0,0,0.01,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0.22,0,0,0,0,0,0,0,0.38,0,0,0,0,0.12,0,0
2024,7/11/24,Avery,C19,39,77,Castilleja,1.39,1.36,0.03,0.02,0.01,0.04,0,0,0,0,0,0,0,0.04,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0.55,0,0,0,0,0.4,0,0
2024,7/11/24,Avery,C19C,39,78,Control,1.35,1.25,0.1,0.01,0,0.03,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0.03,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0.85,0,0,0,0,0.13,0,0
2024,7/11/24,Avery,C20,40,79,Castilleja,1.185,1.105,0.08,0,0,0.02,0,0,0,0,0,0.005,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0.75,0,0,0,0,0.01,0,0
2024,7/11/24,Avery,C20C,40,80,Control,1.11,0.91,0.2,0.02,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.65,0,0,0,0,0.09,0,0
2024,18-Jul,Copper Creek,E1,41,81,Castilleja,1.055,0.655,0.4,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.05,0.005,0,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0.01,0.02,0,0.05,0,0,0.09,0,0,0,0.03,0.02,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0.12,0.12,0,0,0,0,0,0.03,0.02
2024,18-Jul,Copper Creek,E1C,41,82,Control,1.005,0.605,0.4,0,0,0,0.005,0,0,0,0,0.01,0,0,0.005,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0.03,0,0,0,0.12,0,0,0.01,0,0,0,0.08,0,0,0,0,0,0.03,0,0,0.09,0.005,0,0,0.01,0,0,0,0,0,0,0.02,0.04,0.03,0,0,0,0,0,0.02
2024,18-Jul,Copper Creek,E2,42,83,Castilleja,1.046,0.746,0.3,0,0,0,0,0.26,0,0,0,0.01,0,0,0.02,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0.02,0,0.02,0,0,0,0.006,0,0,0.02,0.02,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0.06,0,0,0,0,0,0.02
2024,18-Jul,Copper Creek,E2C,42,84,Control,1.04,0.64,0.4,0,0,0,0,0.11,0,0,0,0.03,0,0,0.01,0.03,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0.11,0,0,0.03,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0.03,0.03,0,0,0,0,0,0,0,0.05,0,0,0,0.03,0,0.01,0,0,0,0,0,0.04,0.02,0,0,0,0,0,0.02
2024,18-Jul,Copper Creek,E3,43,85,Castilleja,1.055,0.705,0.35,0.01,0,0.02,0,0,0,0,0.02,0.005,0,0,0.07,0,0,0,0.02,0,0,0.005,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0.02,0,0,0,0,0,0,0,0.06,0.005,0,0,0,0,0,0,0,0,0,0,0.15,0.18,0,0,0,0,0,0
2024,18-Jul,Copper Creek,E3C,43,86,Control,1.195,0.645,0.55,0,0,0,0,0.14,0,0,0.05,0,0,0,0.02,0,0,0,0,0.005,0,0.03,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0.03,0,0,0,0,0,0,0,0.08,0,0,0,0.03,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0
2024,18-Jul,Copper Creek,E4,44,87,Castilleja,1.105,0.655,0.45,0,0,0,0,0.01,0,0,0.07,0.02,0,0,0.07,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.02,0,0,0,0.02,0,0,0.03,0,0,0,0,0,0,0,0.03,0,0,0,0,0.02,0,0,0.08,0.005,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0
2024,18-Jul,Copper Creek,E4C,44,88,Control,1.01,0.51,0.5,0,0,0.02,0,0,0,0,0,0.04,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0.15,0.02,0,0,0.01,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0
2024,18-Jul,Copper Creek,E5,45,89,Castilleja,1.06,0.66,0.4,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.03,0,0,0.04,0,0,0,0,0,0,0,0.13,0,0,0.06,0,0.03,0,0.01,0,0,0.08,0,0,0.05,0.01,0,0,0.03,0.03,0,0,0,0,0,0,0,0.03,0,0,0,0.04,0,0,0,0,0,0,0,0.05,0.03,0,0,0,0,0,0
2024,18-Jul,Copper Creek,E5C,45,90,Control,1.12,0.72,0.4,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0.15,0,0,0.07,0,0,0,0.02,0,0,0.13,0,0,0.03,0,0,0,0.04,0.02,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0.12,0.02,0,0,0,0,0,0
2024,18-Jul,Copper Creek,E6,46,91,Castilleja,1.2,0.85,0.35,0,0.01,0,0,0.03,0,0,0,0.02,0,0,0.01,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0.01,0.03,0,0,0,0,0.02,0,0,0,0.03,0.02,0,0,0,0,0,0,0,0.03,0.01,0,0,0.05,0,0.01,0,0,0,0,0.07,0.04,0.22,0,0,0,0,0,0.04
2024,18-Jul,Copper Creek,E6C,46,92,Control,1.235,1.035,0.2,0,0,0,0,0,0,0,0,0.02,0,0,0,0.02,0,0,0,0.005,0,0.08,0,0,0,0,0,0,0.04,0.15,0,0,0,0,0.01,0,0.02,0.09,0,0,0,0,0.06,0.01,0.02,0,0.04,0,0,0,0,0,0,0,0,0.02,0.01,0.3,0,0.02,0,0,0,0,0,0,0.05,0,0.07,0,0,0,0,0,0
2024,18-Jul,Copper Creek,E7,47,93,Castilleja,1.115,0.815,0.3,0,0,0.01,0,0,0,0,0,0,0,0,0.03,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0.09,0,0,0,0.03,0.05,0,0,0,0,0.11,0.03,0,0,0,0.02,0,0,0,0,0,0,0,0.01,0.005,0,0,0,0,0,0,0,0,0,0,0.06,0.15,0,0,0,0,0.03,0
2024,18-Jul,Copper Creek,E7C,47,94,Control,1.015,0.765,0.25,0.005,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0.08,0,0.11,0,0,0.02,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.2,0,0.01,0,0,0,0,0,0,0,0.1,0.16,0,0,0,0,0,0
2024,18-Jul,Copper Creek,E8,48,95,Castilleja,1.15,0.95,0.2,0,0,0,0,0,0,0,0,0.01,0,0,0.03,0.04,0,0,0.06,0,0,0.02,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0.01,0.15,0.04,0,0,0,0,0,0.05,0.04,0,0.15,0.01,0.02,0,0,0,0,0,0,0.01,0,0,0,0.03,0,0,0,0,0,0,0,0.02,0.18,0,0,0,0,0.01,0.04
2024,18-Jul,Copper Creek,E8C,48,96,Control,1,0.8,0.2,0,0,0,0.03,0,0,0,0,0.01,0,0,0.02,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.01,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0.09,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0.22,0,0,0,0,0,0,0.02,0.02,0.11,0,0,0,0,0,0.01
2024,22-Jul,Copper Creek,E9,49,97,Castilleja,1,0.6,0.4,0,0,0.01,0,0,0,0,0,0.01,0,0,0.04,0.02,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0.02,0,0,0.01,0.02,0.07,0,0,0,0,0,0.02,0,0,0.11,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0.02,0.09,0,0,0,0,0,0,0
2024,22-Jul,Copper Creek,E9C,49,98,Control,1.095,0.645,0.45,0,0,0,0,0,0,0,0,0.005,0,0,0.02,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0.05,0,0,0,0,0.06,0,0,0.02,0,0,0,0,0.12,0,0,0,0.07,0,0,0,0,0,0,0,0,0.04,0,0,0,0.03,0,0.04,0,0,0,0,0.03,0.05,0.02,0,0,0,0,0,0
2024,22-Jul,Copper Creek,E10,50,99,Castilleja,1.07,0.77,0.3,0,0,0,0,0,0,0,0,0,0,0,0.05,0.08,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,0,0.13,0,0.02,0,0,0,0,0,0,0.13,0,0,0.02,0.01,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0.01,0.05,0,0,0,0,0,0.01
2024,22-Jul,Copper Creek,E10C,50,100,Control,1,0.59,0.41,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0.05,0,0,0.04,0,0.02,0,0.02,0,0,0,0,0,0.04,0.03,0,0,0.03,0,0,0,0,0,0,0,0,0.07,0,0.08,0,0,0,0.03,0,0,0,0,0.08,0.02,0.02,0,0,0,0,0,0
2024,22-Jul,Copper Creek,E11,51,101,Castilleja,1.04,0.69,0.35,0,0,0,0,0,0,0,0,0,0,0,0.05,0.06,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0.03,0,0,0,0,0,0,0.02,0,0,0.1,0,0,0,0.04,0.01,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0.02,0.06,0,0,0,0,0,0,0
2024,22-Jul,Copper Creek,E11C,51,102,Control,1.01,0.41,0.6,0.09,0,0,0,0.05,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.01,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0
2024,22-Jul,Copper Creek,E12,52,103,Castilleja,1.28,0.98,0.3,0,0.08,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0.06,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0.02,0,0,0,0,0,0,0,0.3,0,0,0,0.04,0,0,0,0,0,0.01,0,0.16,0,0,0,0,0,0,0
2024,22-Jul,Copper Creek,E12C,52,104,Control,1.015,0.615,0.4,0,0.01,0.02,0,0,0,0,0,0.005,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.25,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0.01,0,0,0,0,0.01,0,0,0.04,0.01,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0
2024,22-Jul,Copper Creek,E13,53,105,Castilleja,1.17,0.62,0.55,0,0,0.04,0,0.03,0,0,0,0,0,0,0.04,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.02,0,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0.02,0.01,0,0,0,0,0,0,0,0.1,0,0,0,0.02,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0.02,0
2024,22-Jul,Copper Creek,E13C,53,106,Control,1.175,0.525,0.65,0,0.03,0.005,0,0.14,0,0,0,0.05,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0.01,0,0,0.04,0.005,0,0,0.03,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0
2024,22-Jul,Copper Creek,E14,54,107,Castilleja,1.02,0.67,0.35,0,0.02,0,0,0,0,0,0,0.02,0,0,0.15,0,0,0,0.07,0,0,0.03,0,0,0,0,0,0,0,0.13,0,0,0.02,0,0,0,0,0.05,0,0,0,0,0.01,0.01,0,0,0.01,0.03,0,0,0,0,0,0,0,0.06,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,22-Jul,Copper Creek,E14C,54,108,Control,1.14,0.59,0.55,0,0,0,0,0,0,0,0,0,0,0,0.02,0.08,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.17,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.03,0.01,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0
2024,22-Jul,Copper Creek,E15,55,109,Castilleja,1.04,0.64,0.4,0,0,0,0,0,0,0,0,0,0,0,0.01,0.09,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.04,0,0,0,0.04,0,0,0,0,0,0,0,0.01,0.04,0,0,0,0,0,0
2024,22-Jul,Copper Creek,E15C,55,110,Control,1.14,0.69,0.45,0,0,0,0,0,0,0,0,0.03,0,0,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0.2,0,0.1,0,0,0.04,0,0,0,0.04,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0
2024,22-Jul,Copper Creek,E16,56,111,Castilleja,1.09,0.74,0.35,0,0,0,0,0,0,0,0,0.03,0,0,0.05,0,0,0,0.03,0,0,0.02,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0.14,0,0.07,0,0,0.05,0,0,0,0.08,0.02,0,0,0,0,0,0,0,0.06,0.01,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0.02
2024,22-Jul,Copper Creek,E16C,56,112,Control,1.17,0.82,0.35,0,0,0,0,0,0,0,0,0.02,0,0,0.09,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.1,0,0.22,0,0,0,0,0,0,0.13,0.02,0,0,0,0,0,0,0,0.05,0.01,0,0,0.03,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0
2024,7/23/24,Copper Creek,E17,57,113,Castilleja,1.23,0.98,0.25,0,0,0,0,0,0,0,0,0.02,0,0,0.03,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0.02,0,0,0,0,0.09,0,0,0,0,0,0.01,0,0,0.11,0.03,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0.07,0.19,0,0,0,0,0,0
2024,7/23/24,Copper Creek,E17C,57,114,Control,1.12,0.57,0.55,0,0,0.04,0,0.02,0,0,0,0.01,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0.08,0.05,0,0,0,0,0.02,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0.07,0.08,0,0,0,0,0,0
2024,7/23/24,Copper Creek,E18,58,115,Castilleja,1.105,0.855,0.25,0,0.03,0,0,0,0,0,0,0.015,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0.02,0,0,0.01,0,0.05,0,0.08,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.15,0,0,0,0.03,0,0,0,0,0,0,0,0.17,0.12,0,0,0,0,0,0
2024,7/23/24,Copper Creek,E18C,58,116,Control,1.08,0.68,0.4,0,0,0.01,0,0.03,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.13,0.03,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.06,0.19,0.04,0,0,0,0,0,0
2024,7/23/24,Copper Creek,E19,59,117,Castilleja,1.03,0.43,0.6,0,0.03,0,0,0,0,0,0,0.01,0,0,0.08,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0.01,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.05,0.01,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0
2024,7/23/24,Copper Creek,E19C,59,118,Control,1.095,0.395,0.7,0,0,0,0,0,0,0,0,0.01,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.09,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.05,0,0,0,0.04,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0.04
2024,7/23/24,Copper Creek,E20,60,119,Castilleja,1.02,0.77,0.25,0,0,0,0,0,0,0,0,0.03,0,0,0.04,0,0,0,0.08,0,0,0.05,0,0,0,0,0,0,0,0.12,0,0,0.04,0,0,0,0,0.09,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.01,0,0,0.04,0,0,0,0,0,0,0.01,0.06,0.09,0,0,0,0,0,0
2024,7/23/24,Copper Creek,E20C,60,120,Control,1.005,0.505,0.5,0,0,0,0,0,0,0,0,0.005,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0.18,0,0,0,0,0,0,0,0,0,0.005,0.02,0,0,0,0.03,0,0,0,0,0,0,0,0.06,0,0,0,0.005,0,0,0,0,0,0,0,0.05,0.05,0,0,0,0,0,0
2023,7/31/23,Emerald Lake,F1,61,121,Castilleja,1.05,0.85,0.2,0.04,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.08,0,0,0,0,0.15,0,0,0,0,0,0,0
2023,7/31/23,Emerald Lake,F1C,61,122,Control,1.02,0.87,0.15,0.08,0,0.05,0,0.01,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0.15,0,0.01,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.05,0,0,0,0,0.08,0,0,0,0,0,0,0
2023,7/31/23,Emerald Lake,F2,62,123,Castilleja,1.26,0.71,0.55,0.05,0,0.01,0,0.1,0,0,0,0,0,0,0,0,0,0,0.04,0,0.04,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.04,0,0.05,0,0,0,0,0.03,0.05,0,0,0,0,0,0
2023,7/31/23,Emerald Lake,F2C,62,124,Control,1.165,0.665,0.5,0.03,0,0.02,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.005,0,0,0,0,0,0,0.05,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.05,0,0.03,0,0,0,0,0.05,0.03,0,0,0,0,0,0
2023,7/31/23,Emerald Lake,F3,63,125,Castilleja,1.225,0.625,0.6,0.08,0,0.02,0,0.04,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.1,0.02,0.01,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0.18,0,0,0.06,0,0,0,0,0.05,0,0,0,0,0,0,0
2023,7/31/23,Emerald Lake,F3C,63,126,Control,1.365,0.665,0.7,0.04,0,0.01,0,0.08,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.08,0.02,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0.12,0.1,0,0.005,0,0,0,0,0,0.08,0,0,0,0,0,0
