year,date,site,pair,plot,castilleja,total.cover,plant.cover,species,cover,functional.group,life.history,Family
2023,7/18/2023,Deer Creek 2,28,56,Control,1.145,0.545,Poa.pratensis,0.03,grass,perennial,Poaceae
2023,7/18/2023,Deer Creek 2,28,56,Control,1.145,0.545,Potentilla.hippiana,0.02,forb,perennial,Rosaceae
2023,7/18/2023,Deer Creek 2,29,57,Castilleja,1.145,0.395,Bare.ground,0.75,,,
2023,7/18/2023,Deer Creek 2,29,57,Castilleja,1.145,0.395,Berberis.repens,0.06,shrub,perennial,Berberidaceae
2023,7/18/2023,Deer Creek 2,29,57,Castilleja,1.145,0.395,Castilleja.linariifolia,0.01,hemiparasite,perennial,Orobanchaceae
2023,7/18/2023,Deer Creek 2,29,57,Castilleja,1.145,0.395,Delphinum.nuttalliianum,0.005,forb,perennial,Ranunculaceae
2023,7/18/2023,Deer Creek 2,29,57,Castilleja,1.145,0.395,Eremogone.congesta,0.08,forb,perennial,Caryophyllaceae
2023,7/18/2023,Deer Creek 2,29,57,Castilleja,1.145,0.395,Festuca.thurberi,0.03,grass,perennial,Poaceae
2023,7/18/2023,Deer Creek 2,29,57,Castilleja,1.145,0.395,Heterotheca.villosa,0.15,forb,perennial,Asteraceae
2023,7/18/2023,Deer Creek 2,29,57,Castilleja,1.145,0.395,Potentilla.hippiana,0.06,forb,perennial,Rosaceae
2023,7/18/2023,Deer Creek 2,29,58,Control,1.04,0.59,Bare.ground,0.45,,,
2023,7/18/2023,Deer Creek 2,29,58,Control,1.04,0.59,Arctostaphylos.uva.ursi,0.01,shrub,perennial,Ericaceae
2023,7/18/2023,Deer Creek 2,29,58,Control,1.04,0.59,Artemisia.tridentada,0.01,shrub,perennial,Asteraceae
2023,7/18/2023,Deer Creek 2,29,58,Control,1.04,0.59,Eremogone.congesta,0.05,forb,perennial,Caryophyllaceae
2023,7/18/2023,Deer Creek 2,29,58,Control,1.04,0.59,Eriogonum.umbellatum,0.03,forb,perennial,Polygonaceae
2023,7/18/2023,Deer Creek 2,29,58,Control,1.04,0.59,Festuca.thurberi,0.08,grass,perennial,Poaceae
2023,7/18/2023,Deer Creek 2,29,58,Control,1.04,0.59,Heterotheca.villosa,0.2,forb,perennial,Asteraceae
2023,7/18/2023,Deer Creek 2,29,58,Control,1.04,0.59,Lathyrus.lanszwertii,0.05,legume,perennial,Fabaceae
2023,7/18/2023,Deer Creek 2,29,58,Control,1.04,0.59,Poa.pratensis,0.01,grass,perennial,Poaceae
2023,7/18/2023,Deer Creek 2,29,58,Control,1.04,0.59,Potentilla.hippiana,0.15,forb,perennial,Rosaceae
2023,7/18/2023,Deer Creek 2,30,59,Castilleja,1.17,0.52,Bare.ground,0.65,,,
2023,7/18/2023,Deer Creek 2,30,59,Castilleja,1.17,0.52,Amelanchier.alnifolia,0.05,shrub,perennial,Rosaceae
2023,7/18/2023,Deer Creek 2,30,59,Castilleja,1.17,0.52,Calochortus.gunnisonii,0.005,forb,perennial,Liliaceae
2023,7/18/2023,Deer Creek 2,30,59,Castilleja,1.17,0.52,Carex.obtusata,0.02,sedge,perennial,Cyperaceae
2023,7/18/2023,Deer Creek 2,30,59,Castilleja,1.17,0.52,Castilleja.linariifolia,0.05,hemiparasite,perennial,Orobanchaceae
2023,7/18/2023,Deer Creek 2,30,59,Castilleja,1.17,0.52,Eremogone.congesta,0.03,forb,perennial,Caryophyllaceae
2023,7/18/2023,Deer Creek 2,30,59,Castilleja,1.17,0.52,Eriogonum.umbellatum,0.1,forb,perennial,Polygonaceae
2023,7/18/2023,Deer Creek 2,30,59,Castilleja,1.17,0.52,Gayophytum.diffusum,0.005,forb,annual,Onagraceae
2023,7/18/2023,Deer Creek 2,30,59,Castilleja,1.17,0.52,Hesperostipa.comata,0.04,grass,perennial,Poaceae
2023,7/18/2023,Deer Creek 2,30,59,Castilleja,1.17,0.52,Lathyrus.lanszwertii,0.15,legume,perennial,Fabaceae
2023,7/18/2023,Deer Creek 2,30,59,Castilleja,1.17,0.52,Poa.pratensis,0.04,grass,perennial,Poaceae
2023,7/18/2023,Deer Creek 2,30,59,Castilleja,1.17,0.52,Symphoricarpos.rotundifolius,0.03,shrub,perennial,Caprifoliaceae
2023,7/18/2023,Deer Creek 2,30,60,Control,1.2,0.9,Bare.ground,0.3,,,
2023,7/18/2023,Deer Creek 2,30,60,Control,1.2,0.9,Amelanchier.alnifolia,0.04,shrub,perennial,Rosaceae
2023,7/18/2023,Deer Creek 2,30,60,Control,1.2,0.9,Artemisia.tridentada,0.35,shrub,perennial,Asteraceae
2023,7/18/2023,Deer Creek 2,30,60,Control,1.2,0.9,Berberis.repens,0.08,shrub,perennial,Berberidaceae
2023,7/18/2023,Deer Creek 2,30,60,Control,1.2,0.9,Carex.obtusata,0.03,sedge,perennial,Cyperaceae
2023,7/18/2023,Deer Creek 2,30,60,Control,1.2,0.9,Eriogonum.umbellatum,0.2,forb,perennial,Polygonaceae
2023,7/18/2023,Deer Creek 2,30,60,Control,1.2,0.9,Festuca.thurberi,0.08,grass,perennial,Poaceae
2023,7/18/2023,Deer Creek 2,30,60,Control,1.2,0.9,Lathyrus.lanszwertii,0.12,legume,perennial,Fabaceae
2023,7/18/2023,Deer Creek 2,31,61,Castilleja,1.145,0.245,Bare.ground,0.9,,,
2023,7/18/2023,Deer Creek 2,31,61,Castilleja,1.145,0.245,Amelanchier.alnifolia,0.02,shrub,perennial,Rosaceae
2023,7/18/2023,Deer Creek 2,31,61,Castilleja,1.145,0.245,Arctostaphylos.uva.ursi,0.03,shrub,perennial,Ericaceae
2023,7/18/2023,Deer Creek 2,31,61,Castilleja,1.145,0.245,Berberis.repens,0.02,shrub,perennial,Berberidaceae
2023,7/18/2023,Deer Creek 2,31,61,Castilleja,1.145,0.245,Calochortus.gunnisonii,0.005,forb,perennial,Liliaceae
2023,7/18/2023,Deer Creek 2,31,61,Castilleja,1.145,0.245,Carex.obtusata,0.04,sedge,perennial,Cyperaceae
2023,7/18/2023,Deer Creek 2,31,61,Castilleja,1.145,0.245,Castilleja.linariifolia,0.02,hemiparasite,perennial,Orobanchaceae
2023,7/18/2023,Deer Creek 2,31,61,Castilleja,1.145,0.245,Delphinum.nuttalliianum,0.04,forb,perennial,Ranunculaceae
2023,7/18/2023,Deer Creek 2,31,61,Castilleja,1.145,0.245,Eremogone.congesta,0.02,forb,perennial,Caryophyllaceae
2023,7/18/2023,Deer Creek 2,31,61,Castilleja,1.145,0.245,Lathyrus.lanszwertii,0.03,legume,perennial,Fabaceae
2023,7/18/2023,Deer Creek 2,31,61,Castilleja,1.145,0.245,Potentilla.hippiana,0.01,forb,perennial,Rosaceae
2023,7/18/2023,Deer Creek 2,31,61,Castilleja,1.145,0.245,Symphoricarpos.rotundifolius,0.01,shrub,perennial,Caprifoliaceae
2023,7/18/2023,Deer Creek 2,31,62,Control,1.105,0.155,Bare.ground,0.95,,,
2023,7/18/2023,Deer Creek 2,31,62,Control,1.105,0.155,Amelanchier.alnifolia,0.08,shrub,perennial,Rosaceae
2023,7/18/2023,Deer Creek 2,31,62,Control,1.105,0.155,Gayophytum.diffusum,0.005,forb,annual,Onagraceae
2023,7/18/2023,Deer Creek 2,31,62,Control,1.105,0.155,Heterotheca.villosa,0.06,forb,perennial,Asteraceae
2023,7/18/2023,Deer Creek 2,31,62,Control,1.105,0.155,Poa.pratensis,0.01,grass,perennial,Poaceae
2023,7/18/2023,Deer Creek 2,32,63,Castilleja,1.14,0.44,Bare.ground,0.7,,,
2023,7/18/2023,Deer Creek 2,32,63,Castilleja,1.14,0.44,Artemisia.tridentada,0.08,shrub,perennial,Asteraceae
2023,7/18/2023,Deer Creek 2,32,63,Castilleja,1.14,0.44,Berberis.repens,0.02,shrub,perennial,Berberidaceae
2023,7/18/2023,Deer Creek 2,32,63,Castilleja,1.14,0.44,Castilleja.linariifolia,0.01,hemiparasite,perennial,Orobanchaceae
2023,7/18/2023,Deer Creek 2,32,63,Castilleja,1.14,0.44,Eremogone.congesta,0.05,forb,perennial,Caryophyllaceae
2023,7/18/2023,Deer Creek 2,32,63,Castilleja,1.14,0.44,Erigeron.speciosus,0.03,forb,perennial,Asteraceae
2023,7/18/2023,Deer Creek 2,32,63,Castilleja,1.14,0.44,Eriogonum.umbellatum,0.04,forb,perennial,Polygonaceae
2023,7/18/2023,Deer Creek 2,32,63,Castilleja,1.14,0.44,Heterotheca.villosa,0.2,forb,perennial,Asteraceae
2023,7/18/2023,Deer Creek 2,32,63,Castilleja,1.14,0.44,Poa.pratensis,0.01,grass,perennial,Poaceae
2023,7/18/2023,Deer Creek 2,32,64,Control,1.19,0.79,Bare.ground,0.4,,,
2023,7/18/2023,Deer Creek 2,32,64,Control,1.19,0.79,Artemisia.tridentada,0.2,shrub,perennial,Asteraceae
2023,7/18/2023,Deer Creek 2,32,64,Control,1.19,0.79,Eremogone.congesta,0.05,forb,perennial,Caryophyllaceae
2023,7/18/2023,Deer Creek 2,32,64,Control,1.19,0.79,Eriogonum.umbellatum,0.25,forb,perennial,Polygonaceae
2023,7/18/2023,Deer Creek 2,32,64,Control,1.19,0.79,Festuca.thurberi,0.04,grass,perennial,Poaceae
2023,7/18/2023,Deer Creek 2,32,64,Control,1.19,0.79,Juniperus.communis,0.25,shrub,perennial,Cupressaceae
2023,7/18/2023,Deer Creek 2,33,65,Castilleja,1.15,0.35,Bare.ground,0.8,,,
2023,7/18/2023,Deer Creek 2,33,65,Castilleja,1.15,0.35,Amelanchier.alnifolia,0.05,shrub,perennial,Rosaceae
2023,7/18/2023,Deer Creek 2,33,65,Castilleja,1.15,0.35,Berberis.repens,0.04,shrub,perennial,Berberidaceae
2023,7/18/2023,Deer Creek 2,33,65,Castilleja,1.15,0.35,Carex.obtusata,0.04,sedge,perennial,Cyperaceae
2023,7/18/2023,Deer Creek 2,33,65,Castilleja,1.15,0.35,Castilleja.linariifolia,0.07,hemiparasite,perennial,Orobanchaceae
2023,7/18/2023,Deer Creek 2,33,65,Castilleja,1.15,0.35,Eriogonum.umbellatum,0.06,forb,perennial,Polygonaceae
2023,7/18/2023,Deer Creek 2,33,65,Castilleja,1.15,0.35,Festuca.thurberi,0.04,grass,perennial,Poaceae
2023,7/18/2023,Deer Creek 2,33,65,Castilleja,1.15,0.35,Hesperostipa.comata,0.02,grass,perennial,Poaceae
2023,7/18/2023,Deer Creek 2,33,65,Castilleja,1.15,0.35,Lathyrus.lanszwertii,0.01,legume,perennial,Fabaceae
2023,7/18/2023,Deer Creek 2,33,65,Castilleja,1.15,0.35,Symphoricarpos.rotundifolius,0.02,shrub,perennial,Caprifoliaceae
2023,7/18/2023,Deer Creek 2,33,66,Control,1.155,0.505,Bare.ground,0.65,,,
2023,7/18/2023,Deer Creek 2,33,66,Control,1.155,0.505,Amelanchier.alnifolia,0.05,shrub,perennial,Rosaceae
2023,7/18/2023,Deer Creek 2,33,66,Control,1.155,0.505,Arctostaphylos.uva.ursi,0.03,shrub,perennial,Ericaceae
2023,7/18/2023,Deer Creek 2,33,66,Control,1.155,0.505,Artemisia.tridentada,0.15,shrub,perennial,Asteraceae
2023,7/18/2023,Deer Creek 2,33,66,Control,1.155,0.505,Berberis.repens,0.08,shrub,perennial,Berberidaceae
2023,7/18/2023,Deer Creek 2,33,66,Control,1.155,0.505,Calochortus.gunnisonii,0.005,forb,perennial,Liliaceae
2023,7/18/2023,Deer Creek 2,33,66,Control,1.155,0.505,Erigeron.speciosus,0.15,forb,perennial,Asteraceae
2023,7/18/2023,Deer Creek 2,33,66,Control,1.155,0.505,Lathyrus.lanszwertii,0.04,legume,perennial,Fabaceae
2023,7/18/2023,Deer Creek 2,34,67,Castilleja,1.32,0.62,Bare.ground,0.7,,,
2023,7/18/2023,Deer Creek 2,34,67,Castilleja,1.32,0.62,Artemisia.tridentada,0.1,shrub,perennial,Asteraceae
2023,7/18/2023,Deer Creek 2,34,67,Castilleja,1.32,0.62,Castilleja.linariifolia,0.1,hemiparasite,perennial,Orobanchaceae
2023,7/18/2023,Deer Creek 2,34,67,Castilleja,1.32,0.62,Eremogone.congesta,0.1,forb,perennial,Caryophyllaceae
2023,7/18/2023,Deer Creek 2,34,67,Castilleja,1.32,0.62,Erigeron.speciosus,0.04,forb,perennial,Asteraceae
2023,7/18/2023,Deer Creek 2,34,67,Castilleja,1.32,0.62,Eriogonum.umbellatum,0.15,forb,perennial,Polygonaceae
2023,7/18/2023,Deer Creek 2,34,67,Castilleja,1.32,0.62,Lathyrus.lanszwertii,0.08,legume,perennial,Fabaceae
2023,7/18/2023,Deer Creek 2,34,67,Castilleja,1.32,0.62,Linum.lewisii,0.02,forb,perennial,Linaceae
2023,7/18/2023,Deer Creek 2,34,67,Castilleja,1.32,0.62,Potentilla.hippiana,0.03,forb,perennial,Rosaceae
2023,7/18/2023,Deer Creek 2,34,68,Control,1.02,0.82,Bare.ground,0.2,,,
2023,7/18/2023,Deer Creek 2,34,68,Control,1.02,0.82,Arctostaphylos.uva.ursi,0.03,shrub,perennial,Ericaceae
2023,7/18/2023,Deer Creek 2,34,68,Control,1.02,0.82,Artemisia.tridentada,0.4,shrub,perennial,Asteraceae
2023,7/18/2023,Deer Creek 2,34,68,Control,1.02,0.82,Festuca.thurberi,0.2,grass,perennial,Poaceae
2023,7/18/2023,Deer Creek 2,34,68,Control,1.02,0.82,Lathyrus.lanszwertii,0.04,legume,perennial,Fabaceae
2023,7/18/2023,Deer Creek 2,34,68,Control,1.02,0.82,Symphoricarpos.rotundifolius,0.15,shrub,perennial,Caprifoliaceae
2023,7/18/2023,Deer Creek 2,35,69,Castilleja,1.23,0.93,Bare.ground,0.3,,,
2023,7/18/2023,Deer Creek 2,35,69,Castilleja,1.23,0.93,Arctostaphylos.uva.ursi,0.06,shrub,perennial,Ericaceae
2023,7/18/2023,Deer Creek 2,35,69,Castilleja,1.23,0.93,Artemisia.tridentada,0.2,shrub,perennial,Asteraceae
2023,7/18/2023,Deer Creek 2,35,69,Castilleja,1.23,0.93,Carex.obtusata,0.06,sedge,perennial,Cyperaceae
2023,7/18/2023,Deer Creek 2,35,69,Castilleja,1.23,0.93,Castilleja.linariifolia,0.04,hemiparasite,perennial,Orobanchaceae
2023,7/18/2023,Deer Creek 2,35,69,Castilleja,1.23,0.93,Eremogone.congesta,0.04,forb,perennial,Caryophyllaceae
2023,7/18/2023,Deer Creek 2,35,69,Castilleja,1.23,0.93,Eriogonum.umbellatum,0.04,forb,perennial,Polygonaceae
2023,7/18/2023,Deer Creek 2,35,69,Castilleja,1.23,0.93,Festuca.thurberi,0.25,grass,perennial,Poaceae
2023,7/18/2023,Deer Creek 2,35,69,Castilleja,1.23,0.93,Lathyrus.lanszwertii,0.08,legume,perennial,Fabaceae
2023,7/18/2023,Deer Creek 2,35,69,Castilleja,1.23,0.93,Linum.lewisii,0.03,forb,perennial,Linaceae
2023,7/18/2023,Deer Creek 2,35,69,Castilleja,1.23,0.93,Symphoricarpos.rotundifolius,0.05,shrub,perennial,Caprifoliaceae
2023,7/18/2023,Deer Creek 2,35,69,Castilleja,1.23,0.93,Wyethia.amplexicaulis,0.08,forb,perennial,Asteraceae
2023,7/18/2023,Deer Creek 2,35,70,Control,1.075,0.125,Bare.ground,0.95,,,
2023,7/18/2023,Deer Creek 2,35,70,Control,1.075,0.125,Carex.obtusata,0.08,sedge,perennial,Cyperaceae
2023,7/18/2023,Deer Creek 2,35,70,Control,1.075,0.125,Eriogonum.umbellatum,0.04,forb,perennial,Polygonaceae
2023,7/18/2023,Deer Creek 2,35,70,Control,1.075,0.125,Gayophytum.diffusum,0.005,forb,annual,Onagraceae
2023,7/18/2023,Deer Creek 2,36,71,Castilleja,1.06,0.36,Bare.ground,0.7,,,
2023,7/18/2023,Deer Creek 2,36,71,Castilleja,1.06,0.36,Castilleja.linariifolia,0.08,hemiparasite,perennial,Orobanchaceae
2023,7/18/2023,Deer Creek 2,36,71,Castilleja,1.06,0.36,Festuca.thurberi,0.1,grass,perennial,Poaceae
2023,7/18/2023,Deer Creek 2,36,71,Castilleja,1.06,0.36,Hesperostipa.comata,0.02,grass,perennial,Poaceae
2023,7/18/2023,Deer Creek 2,36,71,Castilleja,1.06,0.36,Poa.pratensis,0.01,grass,perennial,Poaceae
2023,7/18/2023,Deer Creek 2,36,71,Castilleja,1.06,0.36,Symphoricarpos.rotundifolius,0.15,shrub,perennial,Caprifoliaceae
2023,7/18/2023,Deer Creek 2,36,72,Control,1.13,0.23,Bare.ground,0.9,,,
2023,7/18/2023,Deer Creek 2,36,72,Control,1.13,0.23,Amelanchier.alnifolia,0.1,shrub,perennial,Rosaceae
2023,7/18/2023,Deer Creek 2,36,72,Control,1.13,0.23,Eremogone.congesta,0.02,forb,perennial,Caryophyllaceae
2023,7/18/2023,Deer Creek 2,36,72,Control,1.13,0.23,Festuca.thurberi,0.08,grass,perennial,Poaceae
2023,7/18/2023,Deer Creek 2,36,72,Control,1.13,0.23,Galium.bifolium,0.005,forb,annual,Rubiaceae
2023,7/18/2023,Deer Creek 2,36,72,Control,1.13,0.23,Gayophytum.diffusum,0.005,forb,annual,Onagraceae
2023,7/18/2023,Deer Creek 2,36,72,Control,1.13,0.23,Hesperostipa.comata,0.02,grass,perennial,Poaceae
2023,7/18/2023,Deer Creek 2,37,73,Castilleja,1.32,0.92,Bare.ground,0.4,,,
2023,7/18/2023,Deer Creek 2,37,73,Castilleja,1.32,0.92,Castilleja.linariifolia,0.35,hemiparasite,perennial,Orobanchaceae
2023,7/18/2023,Deer Creek 2,37,73,Castilleja,1.32,0.92,Eremogone.congesta,0.06,forb,perennial,Caryophyllaceae
2023,7/18/2023,Deer Creek 2,37,73,Castilleja,1.32,0.92,Eriogonum.umbellatum,0.15,forb,perennial,Polygonaceae
2023,7/18/2023,Deer Creek 2,37,73,Castilleja,1.32,0.92,Festuca.thurberi,0.08,grass,perennial,Poaceae
2023,7/18/2023,Deer Creek 2,37,73,Castilleja,1.32,0.92,Hesperostipa.comata,0.06,grass,perennial,Poaceae
2023,7/18/2023,Deer Creek 2,37,73,Castilleja,1.32,0.92,Lathyrus.lanszwertii,0.02,legume,perennial,Fabaceae
2023,7/18/2023,Deer Creek 2,37,73,Castilleja,1.32,0.92,Symphoricarpos.rotundifolius,0.2,shrub,perennial,Caprifoliaceae
2023,7/18/2023,Deer Creek 2,37,74,Control,1.185,0.435,Bare.ground,0.75,,,
2023,7/18/2023,Deer Creek 2,37,74,Control,1.185,0.435,Amelanchier.alnifolia,0.15,shrub,perennial,Rosaceae
2023,7/18/2023,Deer Creek 2,37,74,Control,1.185,0.435,Carex.obtusata,0.1,sedge,perennial,Cyperaceae
2023,7/18/2023,Deer Creek 2,37,74,Control,1.185,0.435,Eremogone.congesta,0.05,forb,perennial,Caryophyllaceae
2023,7/18/2023,Deer Creek 2,37,74,Control,1.185,0.435,Eriogonum.umbellatum,0.01,forb,perennial,Polygonaceae
2023,7/18/2023,Deer Creek 2,37,74,Control,1.185,0.435,Festuca.thurberi,0.02,grass,perennial,Poaceae
2023,7/18/2023,Deer Creek 2,37,74,Control,1.185,0.435,Gayophytum.diffusum,0.005,forb,annual,Onagraceae
2023,7/18/2023,Deer Creek 2,37,74,Control,1.185,0.435,Hesperostipa.comata,0.05,grass,perennial,Poaceae
2023,7/18/2023,Deer Creek 2,37,74,Control,1.185,0.435,Lathyrus.lanszwertii,0.05,legume,perennial,Fabaceae
2023,7/18/2023,Deer Creek 2,38,75,Castilleja,1.045,0.595,Bare.ground,0.45,,,
2023,7/18/2023,Deer Creek 2,38,75,Castilleja,1.045,0.595,Amelanchier.alnifolia,0.05,shrub,perennial,Rosaceae
2023,7/18/2023,Deer Creek 2,38,75,Castilleja,1.045,0.595,Arctostaphylos.uva.ursi,0.02,shrub,perennial,Ericaceae
2023,7/18/2023,Deer Creek 2,38,75,Castilleja,1.045,0.595,Calochortus.gunnisonii,0.01,forb,perennial,Liliaceae
2023,7/18/2023,Deer Creek 2,38,75,Castilleja,1.045,0.595,Carex.obtusata,0.08,sedge,perennial,Cyperaceae
2023,7/18/2023,Deer Creek 2,38,75,Castilleja,1.045,0.595,Castilleja.linariifolia,0.08,hemiparasite,perennial,Orobanchaceae
2023,7/18/2023,Deer Creek 2,38,75,Castilleja,1.045,0.595,Eremogone.congesta,0.02,forb,perennial,Caryophyllaceae
2023,7/18/2023,Deer Creek 2,38,75,Castilleja,1.045,0.595,Eriogonum.umbellatum,0.15,forb,perennial,Polygonaceae
2023,7/18/2023,Deer Creek 2,38,75,Castilleja,1.045,0.595,Festuca.thurberi,0.03,grass,perennial,Poaceae
2023,7/18/2023,Deer Creek 2,38,75,Castilleja,1.045,0.595,Hesperostipa.comata,0.03,grass,perennial,Poaceae
2023,7/18/2023,Deer Creek 2,38,75,Castilleja,1.045,0.595,Lathyrus.lanszwertii,0.04,legume,perennial,Fabaceae
2023,7/18/2023,Deer Creek 2,38,75,Castilleja,1.045,0.595,Linum.lewisii,0.005,forb,perennial,Linaceae
2023,7/18/2023,Deer Creek 2,38,75,Castilleja,1.045,0.595,Poa.pratensis,0.04,grass,perennial,Poaceae
2023,7/18/2023,Deer Creek 2,38,75,Castilleja,1.045,0.595,Rosa.blanda,0.04,shrub,perennial,Rosaceae
2023,7/18/2023,Deer Creek 2,38,76,Control,1.175,0.475,Bare.ground,0.7,,,
2023,7/18/2023,Deer Creek 2,38,76,Control,1.175,0.475,Calochortus.gunnisonii,0.005,forb,perennial,Liliaceae
2023,7/18/2023,Deer Creek 2,38,76,Control,1.175,0.475,Carex.obtusata,0.06,sedge,perennial,Cyperaceae
2023,7/18/2023,Deer Creek 2,38,76,Control,1.175,0.475,Erigeron.speciosus,0.05,forb,perennial,Asteraceae
2023,7/18/2023,Deer Creek 2,38,76,Control,1.175,0.475,Festuca.thurberi,0.25,grass,perennial,Poaceae
2023,7/18/2023,Deer Creek 2,38,76,Control,1.175,0.475,Lathyrus.lanszwertii,0.06,legume,perennial,Fabaceae
2023,7/18/2023,Deer Creek 2,38,76,Control,1.175,0.475,Symphoricarpos.rotundifolius,0.05,shrub,perennial,Caprifoliaceae
2023,7/18/2023,Deer Creek 2,39,77,Castilleja,1.2,0.4,Bare.ground,0.8,,,
2023,7/18/2023,Deer Creek 2,39,77,Castilleja,1.2,0.4,Amelanchier.alnifolia,0.12,shrub,perennial,Rosaceae
2023,7/18/2023,Deer Creek 2,39,77,Castilleja,1.2,0.4,Arctostaphylos.uva.ursi,0.02,shrub,perennial,Ericaceae
2023,7/18/2023,Deer Creek 2,39,77,Castilleja,1.2,0.4,Berberis.repens,0.02,shrub,perennial,Berberidaceae
2023,7/18/2023,Deer Creek 2,39,77,Castilleja,1.2,0.4,Calochortus.gunnisonii,0.005,forb,perennial,Liliaceae
2023,7/18/2023,Deer Creek 2,39,77,Castilleja,1.2,0.4,Carex.obtusata,0.03,sedge,perennial,Cyperaceae
2023,7/18/2023,Deer Creek 2,39,77,Castilleja,1.2,0.4,Castilleja.linariifolia,0.05,hemiparasite,perennial,Orobanchaceae
2023,7/18/2023,Deer Creek 2,39,77,Castilleja,1.2,0.4,Eremogone.congesta,0.05,forb,perennial,Caryophyllaceae
2023,7/18/2023,Deer Creek 2,39,77,Castilleja,1.2,0.4,Festuca.thurberi,0.05,grass,perennial,Poaceae
2023,7/18/2023,Deer Creek 2,39,77,Castilleja,1.2,0.4,Gayophytum.diffusum,0.005,forb,annual,Onagraceae
2023,7/18/2023,Deer Creek 2,39,77,Castilleja,1.2,0.4,Symphoricarpos.rotundifolius,0.05,shrub,perennial,Caprifoliaceae
2023,7/18/2023,Deer Creek 2,39,78,Control,1.19,0.54,Bare.ground,0.65,,,
2023,7/18/2023,Deer Creek 2,39,78,Control,1.19,0.54,Arctostaphylos.uva.ursi,0.03,shrub,perennial,Ericaceae
2023,7/18/2023,Deer Creek 2,39,78,Control,1.19,0.54,Artemisia.tridentada,0.04,shrub,perennial,Asteraceae
2023,7/18/2023,Deer Creek 2,39,78,Control,1.19,0.54,Carex.obtusata,0.12,sedge,perennial,Cyperaceae
2023,7/18/2023,Deer Creek 2,39,78,Control,1.19,0.54,Eremogone.congesta,0.06,forb,perennial,Caryophyllaceae
2023,7/18/2023,Deer Creek 2,39,78,Control,1.19,0.54,Eriogonum.umbellatum,0.1,forb,perennial,Polygonaceae
2023,7/18/2023,Deer Creek 2,39,78,Control,1.19,0.54,Festuca.thurberi,0.1,grass,perennial,Poaceae
2023,7/18/2023,Deer Creek 2,39,78,Control,1.19,0.54,Heterotheca.villosa,0.01,forb,perennial,Asteraceae
2023,7/18/2023,Deer Creek 2,39,78,Control,1.19,0.54,Lathyrus.lanszwertii,0.02,legume,perennial,Fabaceae
2023,7/18/2023,Deer Creek 2,39,78,Control,1.19,0.54,Poa.pratensis,0.06,grass,perennial,Poaceae
2023,7/18/2023,Deer Creek 2,40,79,Castilleja,1.075,0.425,Bare.ground,0.65,,,
2023,7/18/2023,Deer Creek 2,40,79,Castilleja,1.075,0.425,Arctostaphylos.uva.ursi,0.02,shrub,perennial,Ericaceae
2023,7/18/2023,Deer Creek 2,40,79,Castilleja,1.075,0.425,Bromus.inermis,0.005,grass,perennial,Poaceae
2023,7/18/2023,Deer Creek 2,40,79,Castilleja,1.075,0.425,Carex.obtusata,0.04,sedge,perennial,Cyperaceae
2023,7/18/2023,Deer Creek 2,40,79,Castilleja,1.075,0.425,Castilleja.linariifolia,0.1,hemiparasite,perennial,Orobanchaceae
2023,7/18/2023,Deer Creek 2,40,79,Castilleja,1.075,0.425,Eremogone.congesta,0.03,forb,perennial,Caryophyllaceae
2023,7/18/2023,Deer Creek 2,40,79,Castilleja,1.075,0.425,Eriogonum.umbellatum,0.08,forb,perennial,Polygonaceae
2023,7/18/2023,Deer Creek 2,40,79,Castilleja,1.075,0.425,Festuca.thurberi,0.05,grass,perennial,Poaceae
2023,7/18/2023,Deer Creek 2,40,79,Castilleja,1.075,0.425,Hesperostipa.comata,0.05,grass,perennial,Poaceae
2023,7/18/2023,Deer Creek 2,40,79,Castilleja,1.075,0.425,Lathyrus.lanszwertii,0.05,legume,perennial,Fabaceae
2023,7/18/2023,Deer Creek 2,40,80,Control,1.51,0.71,Bare.ground,0.8,,,
2023,7/18/2023,Deer Creek 2,40,80,Control,1.51,0.71,Arctostaphylos.uva.ursi,0.03,shrub,perennial,Ericaceae
2023,7/18/2023,Deer Creek 2,40,80,Control,1.51,0.71,Artemisia.tridentada,0.05,shrub,perennial,Asteraceae
2023,7/18/2023,Deer Creek 2,40,80,Control,1.51,0.71,Carex.obtusata,0.03,sedge,perennial,Cyperaceae
2023,7/18/2023,Deer Creek 2,40,80,Control,1.51,0.71,Eremogone.congesta,0.06,forb,perennial,Caryophyllaceae
2023,7/18/2023,Deer Creek 2,40,80,Control,1.51,0.71,Erigeron.speciosus,0.15,forb,perennial,Asteraceae
2023,7/18/2023,Deer Creek 2,40,80,Control,1.51,0.71,Eriogonum.umbellatum,0.15,forb,perennial,Polygonaceae
2023,7/18/2023,Deer Creek 2,40,80,Control,1.51,0.71,Festuca.thurberi,0.08,grass,perennial,Poaceae
2023,7/18/2023,Deer Creek 2,40,80,Control,1.51,0.71,Lathyrus.lanszwertii,0.03,legume,perennial,Fabaceae
2023,7/18/2023,Deer Creek 2,40,80,Control,1.51,0.71,Potentilla.hippiana,0.03,forb,perennial,Rosaceae
2023,7/18/2023,Deer Creek 2,40,80,Control,1.51,0.71,Symphoricarpos.rotundifolius,0.1,shrub,perennial,Caprifoliaceae
2024,7/5/2024,Deer Creek 1,41,1,Castilleja,1,0.25,Bare.ground,0.75,,,
2024,7/5/2024,Deer Creek 1,41,1,Castilleja,1,0.25,Castilleja.linariifolia,0.06,hemiparasite,perennial,Orobanchaceae
