"species","decimalLongitude","decimalLatitude","countryCode","stateProvince","individualCount","gbifID","family","taxonRank","coordinateUncertaintyInMeters","year","basisOfRecord","institutionCode","datasetName"
"Silphium compositum",-84.906442,34.024655,"USA","Georgia",NA,4133623206,"Asteraceae","SPECIES",4,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.70902,34.782017,"USA","Georgia",NA,4028795097,"Asteraceae","SPECIES",488,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.135405,34.187728,"USA","Georgia",NA,4908035985,"Asteraceae","SPECIES",4,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.638177,34.624428,"USA","Georgia",NA,4121188795,"Asteraceae","SPECIES",NA,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.384672,34.738778,"USA","Georgia",NA,3772588887,"Asteraceae","SPECIES",11,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.4141,34.5377,"USA","Georgia",NA,4102589111,"Asteraceae","SPECIES",NA,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-85.449397,34.861447,"USA","Georgia",NA,4903884326,"Asteraceae","SPECIES",NA,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.69502,34.760223,"USA","Georgia",NA,3902170966,"Asteraceae","SPECIES",16,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.455497,33.9063,"USA","Georgia",NA,4134188105,"Asteraceae","SPECIES",3,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.9123,34.02715,"USA","Georgia",NA,4438994071,"Asteraceae","SPECIES",8,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.115105,34.45113,"USA","Georgia",NA,4129906855,"Asteraceae","SPECIES",4,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.769939,34.765906,"USA","Georgia",NA,3124525192,"Asteraceae","SPECIES",5791,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.062583,34.15957,"USA","Georgia",NA,3881544915,"Asteraceae","SPECIES",19,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.825783,34.935538,"USA","Georgia",NA,4512015805,"Asteraceae","SPECIES",10,2019,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.312482,34.781407,"USA","Georgia",NA,3986078922,"Asteraceae","SPECIES",NA,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.720793,33.094243,"USA","Georgia",NA,4945775455,"Asteraceae","SPECIES",154,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.500845,34.508882,"USA","Georgia",NA,4162283485,"Asteraceae","SPECIES",139,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.763717,33.138644,"USA","Georgia",NA,4867635748,"Asteraceae","SPECIES",16,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.137917,34.186263,"USA","Georgia",NA,4908137801,"Asteraceae","SPECIES",6,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.451309,33.369369,"USA","Georgia",NA,4953070740,"Asteraceae","SPECIES",NA,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.859112,34.946871,"USA","Georgia",NA,4153724840,"Asteraceae","SPECIES",744,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.213911,34.419781,"USA","Georgia",NA,3112733261,"Asteraceae","SPECIES",NA,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.829467,34.733763,"USA","Georgia",NA,2634129474,"Asteraceae","SPECIES",4,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.433296,34.815521,"USA","Georgia",NA,4165602785,"Asteraceae","SPECIES",4,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.421188,32.941042,"USA","Georgia",NA,4910832645,"Asteraceae","SPECIES",NA,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-85.07013,34.521325,"USA","Georgia",NA,4177294382,"Asteraceae","SPECIES",4,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.388293,34.735501,"USA","Georgia",NA,2597746704,"Asteraceae","SPECIES",5,2016,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.208656,33.021586,"USA","Georgia",NA,4946289570,"Asteraceae","SPECIES",4,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.392717,34.748292,"USA","Georgia",NA,4407393832,"Asteraceae","SPECIES",3734,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.81142,33.442093,"USA","Georgia",NA,3859318489,"Asteraceae","SPECIES",28957,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-82.21277,31.144117,"USA","Georgia",NA,3764089452,"Asteraceae","SPECIES",27,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.717803,34.794075,"USA","Georgia",NA,4430674285,"Asteraceae","SPECIES",4,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.934599,34.735963,"USA","Georgia",NA,4133730765,"Asteraceae","SPECIES",61,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.2204,34.791655,"USA","Georgia",NA,4103320437,"Asteraceae","SPECIES",113,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.135574,33.79834,"USA","Georgia",NA,4926348546,"Asteraceae","SPECIES",4,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.399299,34.739238,"USA","Georgia",NA,3118264116,"Asteraceae","SPECIES",16,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.737809,32.315639,"USA","Georgia",NA,4607632558,"Asteraceae","SPECIES",NA,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.575158,34.874408,"USA","Georgia",NA,3321069854,"Asteraceae","SPECIES",783,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.5047,32.582112,"USA","Georgia",NA,4116544982,"Asteraceae","SPECIES",6965,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.421195,32.94107,"USA","Georgia",NA,4946328545,"Asteraceae","SPECIES",NA,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.737305,34.673452,"USA","Georgia",NA,3859442484,"Asteraceae","SPECIES",28790,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.348724,34.956581,"USA","Georgia",NA,3802270777,"Asteraceae","SPECIES",10,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.73121,34.106085,"USA","Georgia",NA,4127299087,"Asteraceae","SPECIES",NA,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.333378,34.612764,"USA","Georgia",NA,4153754363,"Asteraceae","SPECIES",NA,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.413117,34.697475,"USA","Georgia",NA,4891707806,"Asteraceae","SPECIES",9,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.916239,34.036566,"USA","Georgia",NA,4923591518,"Asteraceae","SPECIES",28874,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-85.073769,34.640483,"USA","Georgia",NA,4867629569,"Asteraceae","SPECIES",10,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.708106,34.778875,"USA","Georgia",NA,4145482835,"Asteraceae","SPECIES",NA,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-85.43673,34.615403,"USA","Georgia",NA,2818744844,"Asteraceae","SPECIES",4,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.458405,34.504245,"USA","Georgia",NA,2851135235,"Asteraceae","SPECIES",6,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.930687,34.73632,"USA","Georgia",NA,4137578300,"Asteraceae","SPECIES",3,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.316248,34.945542,"USA","Georgia",NA,2850592296,"Asteraceae","SPECIES",6,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.94229,32.618051,"USA","Georgia",NA,2244295691,"Asteraceae","SPECIES",8,2019,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.917482,33.906423,"USA","Georgia",NA,4134157370,"Asteraceae","SPECIES",24,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.551697,32.745888,"USA","Georgia",NA,4162450610,"Asteraceae","SPECIES",7,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.601272,34.653326,"USA","Georgia",NA,4405098836,"Asteraceae","SPECIES",NA,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.39078,32.55831,"USA","Georgia",NA,4936978228,"Asteraceae","SPECIES",248,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-85.344666,34.570794,"USA","Georgia",NA,3343960820,"Asteraceae","SPECIES",65,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.88126,32.542591,"USA","Georgia",NA,4910939610,"Asteraceae","SPECIES",NA,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.015024,34.638767,"USA","Georgia",NA,3327912324,"Asteraceae","SPECIES",28790,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-85.334634,34.549447,"USA","Georgia",NA,3873900099,"Asteraceae","SPECIES",17,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-85.403562,34.930466,"USA","Georgia",NA,4901709152,"Asteraceae","SPECIES",NA,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.335,34.612,"USA","Georgia",NA,3333097420,"Asteraceae","SPECIES",NA,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.449111,34.132886,"USA","Georgia",NA,3903057889,"Asteraceae","SPECIES",NA,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-85.162605,34.683638,"USA","Georgia",NA,3888780828,"Asteraceae","SPECIES",4,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.922867,33.648193,"USA","Georgia",NA,4405271761,"Asteraceae","SPECIES",39,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-85.146181,34.566803,"USA","Georgia",NA,3947633203,"Asteraceae","SPECIES",55,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.299944,34.634722,"USA","Georgia",NA,4103202188,"Asteraceae","SPECIES",NA,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.396031,34.739661,"USA","Georgia",NA,3859627140,"Asteraceae","SPECIES",NA,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.574655,34.873931,"USA","Georgia",NA,3858533648,"Asteraceae","SPECIES",NA,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.414814,34.697223,"USA","Georgia",NA,4102929595,"Asteraceae","SPECIES",243,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.938981,32.62847,"USA","Georgia",NA,2626429014,"Asteraceae","SPECIES",5,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.413611,34.548611,"USA","Georgia",NA,3902685299,"Asteraceae","SPECIES",NA,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.851293,34.427042,"USA","Georgia",NA,4046249301,"Asteraceae","SPECIES",1789,2008,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-85.383522,34.92225,"USA","Georgia",NA,3384791639,"Asteraceae","SPECIES",10,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.135642,34.187542,"USA","Georgia",NA,4908413141,"Asteraceae","SPECIES",4,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.679978,34.723822,"USA","Georgia",NA,4091386480,"Asteraceae","SPECIES",31,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.823505,34.610471,"USA","Georgia",NA,3772591130,"Asteraceae","SPECIES",5,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.439492,34.827,"USA","Georgia",NA,2626346950,"Asteraceae","SPECIES",32,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-85.165629,33.598402,"USA","Georgia",NA,4516194122,"Asteraceae","SPECIES",23,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.4833,32.6167,"USA","Georgia",NA,123007506,"Asteraceae","SPECIES",301,1999,"PRESERVED_SPECIMEN","FTG",""
"Silphium compositum",-84.788498,32.624321,"USA","Georgia",NA,3873286309,"Asteraceae","SPECIES",25,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-81.757156,30.936731,"USA","Georgia",NA,4600075611,"Asteraceae","SPECIES",5,2018,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-81.974838,33.47097,"USA","Georgia",NA,1930690234,"Asteraceae","SPECIES",NA,1898,"PRESERVED_SPECIMEN","NY","Vascular plants"
"Silphium compositum",-84.115089,34.450817,"USA","Georgia",NA,4129889674,"Asteraceae","SPECIES",4,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-85.218733,34.638079,"USA","Georgia",NA,3947232501,"Asteraceae","SPECIES",187,2022,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.010758,34.482788,"USA","Georgia",NA,4908848488,"Asteraceae","SPECIES",4,2024,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.671578,34.731872,"USA","Georgia",NA,3355676209,"Asteraceae","SPECIES",16,2021,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.648334,34.626347,"USA","Georgia",NA,4102870608,"Asteraceae","SPECIES",NA,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.424411,34.590167,"USA","Georgia",NA,2331827599,"Asteraceae","SPECIES",15,2012,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-84.938633,32.656238,"USA","Georgia",NA,2580123440,"Asteraceae","SPECIES",29066,2020,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.930803,34.736203,"USA","Georgia",NA,4137789843,"Asteraceae","SPECIES",4,2023,"HUMAN_OBSERVATION","iNaturalist","iNaturalist research-grade observations"
"Silphium compositum",-83.40487,34.883934,"USA","Georgia",NA,1990175602,"Asteraceae","SPECIES",NA,NA,"PRESERVED_SPECIMEN","NCSC",""
"Silphium compositum",-83.290588,34.553582,"USA","Georgia",NA,1990175561,"Asteraceae","SPECIES",NA,NA,"PRESERVED_SPECIMEN","NCSC",""
"Silphium compositum",-83.979187,32.709428,"USA","Georgia",NA,1990175591,"Asteraceae","SPECIES",NA,NA,"PRESERVED_SPECIMEN","NCSC",""
