"year","date","site","fieldplot","pair","plot","block","collection","litter","removal","family","genus","species","code","functional_group","life_history","cover","count","nearest_neighbor","percent_cover"
"1","8/1/23","Emerald Lake","3A",3,5,2,"Post","Community","Removed","Asteraceae","Senecio","crassulus","SECR","forb","perennial",3,3,0,0.03
"1","8/1/23","Emerald Lake","3A",3,5,2,"Post","Community","Removed","Poaceae","Elymus","glaucus","ELGL","grass","perennial",4,10,0,0.04
"1","8/1/23","Emerald Lake","3A",3,5,2,"Post","Community","Removed","Fabaceae","Lupinus","argentus","LUAR","legume","perennial",6,2,0,0.06
"1","8/1/23","Emerald Lake","3A",3,5,2,"Post","Community","Removed","Grossulariaceae","Ribes","montigenum","RIMO","shrub","perennial",8,1,0,0.08
"1","8/1/23","Emerald Lake","3B",3,6,2,"Post","Community","Present","Primulaceae","Androsace","septentrionalis","ANSE","forb","annual",0.1,3,0,0.001
"1","8/1/23","Emerald Lake","3B",3,6,2,"Post","Community","Present","Ranunculaceae","Aquilegia","Coerulea","AQCO","forb","perennial",4,1,0,0.04
"1","8/1/23","Emerald Lake","3A",3,6,2,"Post","Community","Present","Ranunculaceae","Delphinium","barbeyi","DEBA","forb","perennial",12,2,0,0.12
"1","8/1/23","Emerald Lake","3B",3,6,2,"Post","Community","Present","Asteraceae","Erigeron","speciosus","ERSP","forb","perennial",0.1,1,0,0.001
"1","8/1/23","Emerald Lake","3B",3,6,2,"Post","Community","Present","Asteraceae","Erigeron","coulteri","ERCO","forb","perennial",1,1,0,0.01
"1","8/1/23","Emerald Lake","3B",3,6,2,"Post","Community","Present","Geraniaceae","Geranium","richardsonii","GERI","forb","perennial",4,2,0,0.04
"1","8/1/23","Emerald Lake","3B",3,6,2,"Post","Community","Present","Asteraceae","Helianthella","quinquenervis","HEQU","forb","perennial",15,7,0,0.15
"1","8/1/23","Emerald Lake","3B",3,6,2,"Post","Community","Present","Apiaceae","Heracleum","maximum","HEMA","forb","perennial",7,2,0,0.07
"1","8/1/23","Emerald Lake","3B",3,6,2,"Post","Community","Present","Asteraceae","Hymenoxys","hoopesii","HYHO","forb","perennial",3,3,0,0.03
"1","8/1/23","Emerald Lake","3B",3,6,2,"Post","Community","Present","Apiaceae","Ligusticum","porteri","LIPO","forb","perennial",25,4,0,0.25
"1","8/1/23","Emerald Lake","3B",3,6,2,"Post","Community","Present","Boraginaceae","Mertensia","ciliata","MECI","forb","perennial",0.5,1,0,0.005
"1","8/1/23","Emerald Lake","3B",3,6,2,"Post","Community","Present","Rosaceae","Potentilla","gracilis","POGR","forb","perennial",1,1,0,0.01
"1","8/1/23","Emerald Lake","3B",3,6,2,"Post","Community","Present","Asteraceae","Senecio","crassulus","SECR","forb","perennial",4,5,0,0.04
"1","8/1/23","Emerald Lake","3B",3,6,2,"Post","Community","Present","Poaceae","Elymus","glaucus","ELGL","grass","perennial",4,12,0,0.04
"1","8/1/23","Emerald Lake","3B",3,6,2,"Post","Community","Present","Poaceae","Melica","spectabilis","MESP","grass","perennial",1.5,3,0,0.015
"1","8/1/23","Emerald Lake","3B",3,6,2,"Post","Community","Present","Grossulariaceae","Ribes","montigenum","RIMO","shrub","perennial",20,2,0,0.2
"1","8/7/23","Emerald Lake","4A",4,7,2,"Post","Mixed","Removed","Onagraceae","Chamaenuerion","angustifolium","CHAN","forb","perennial",1,1,0,0.01
"1","8/1/23","Emerald Lake","4A",4,7,2,"Post","Mixed","Removed","Asteraceae","Erigeron","coulteri","ERCO","forb","perennial",5,3,0,0.05
"1","8/9/23","Emerald Lake","4A",4,7,2,"Post","Mixed","Removed","Rosaceae","Fragaria","virginiana","FRVI","forb","perennial",0.5,3,0,0.005
"1","8/8/23","Emerald Lake","4A",4,7,2,"Post","Mixed","Removed","Geraniaceae","Geranium","richardsonii","GERI","forb","perennial",0.1,1,0,0.001
"1","8/4/23","Emerald Lake","4A",4,7,2,"Post","Mixed","Removed","Asteraceae","Helianthella","quinquenervis","HEQU","forb","perennial",15,8,0,0.15
"1","8/1/23","Emerald Lake","4A",4,7,2,"Post","Mixed","Removed","Apiaceae","Heracleum","maximum","HEMA","forb","perennial",12,1,0,0.12
"1","8/6/23","Emerald Lake","4A",4,7,2,"Post","Mixed","Removed","Asteraceae","Hymenoxys","hoopesii","HYHO","forb","perennial",4,5,0,0.04
"1","8/1/23","Emerald Lake","4A",4,7,2,"Post","Mixed","Removed","Apiaceae","Ligusticum","porteri","LIPO","forb","perennial",20,4,0,0.2
"1","8/1/23","Emerald Lake","4A",4,7,2,"Post","Mixed","Removed","Boraginaceae","Mertensia","ciliata","MECI","forb","perennial",3,5,0,0.03
"1","8/1/23","Emerald Lake","4A",4,7,2,"Post","Mixed","Removed","Rosaceae","Potentilla","gracilis","POGR","forb","perennial",2,1,0,0.02
"1","8/5/23","Emerald Lake","4A",4,7,2,"Post","Mixed","Removed","Asteraceae","Senecio","crassulus","SECR","forb","perennial",1,3,0,0.01
"1","8/1/23","Emerald Lake","4A",4,7,2,"Post","Mixed","Removed","Caprifoliaceae","Valeriana","occidentalis","VAOC","forb","perennial",2,3,0,0.02
"1","8/3/23","Emerald Lake","4A",4,7,2,"Post","Mixed","Removed","Poaceae","Elymus","glaucus","ELGL","grass","perennial",3,12,0,0.03
"1","8/2/23","Emerald Lake","4A",4,7,2,"Post","Mixed","Removed","Poaceae","Melica","spectabilis","MESP","grass","perennial",4,5,0,0.04
"1","8/1/23","Emerald Lake","4B",4,8,2,"Post","Mixed","Present","Primulaceae","Androsace","septentrionalis","ANSE","forb","annual",1,4,0,0.01
"1","8/1/23","Emerald Lake","4B",4,8,2,"Post","Mixed","Present","Ranunculaceae","Aquilegia","Coerulea","AQCO","forb","perennial",2,5,0,0.02
"1","8/1/23","Emerald Lake","4B",4,8,2,"Post","Mixed","Present","Asteraceae","Erigeron","speciosus","ERSP","forb","perennial",5,3,1,0.05
"1","8/1/23","Emerald Lake","4B",4,8,2,"Post","Mixed","Present","Rosaceae","Fragaria","virginiana","FRVI","forb","perennial",2,3,0,0.02
"1","8/1/23","Emerald Lake","4B",4,8,2,"Post","Mixed","Present","Gentianaceae","Gentiana","parryi","GEPA","forb","perennial",3,1,0,0.03
"1","8/1/23","Emerald Lake","4B",4,8,2,"Post","Mixed","Present","Asteraceae","Helianthella","quinquenervis","HEQU","forb","perennial",8,3,1,0.08
"1","8/1/23","Emerald Lake","4B",4,8,2,"Post","Mixed","Present","Apiaceae","Heracleum","maximum","HEMA","forb","perennial",10,1,0,0.1
"1","8/1/23","Emerald Lake","4B",4,8,2,"Post","Mixed","Present","Asteraceae","Hymenoxys","hoopesii","HYHO","forb","perennial",2,1,0,0.02
"1","8/1/23","Emerald Lake","4B",4,8,2,"Post","Mixed","Present","Apiaceae","Ligusticum","porteri","LIPO","forb","perennial",25,2,1,0.25
"1","8/1/23","Emerald Lake","4B",4,8,2,"Post","Mixed","Present","Rosaceae","Potentilla","gracilis","POGR","forb","perennial",3.5,2,1,0.035
"1","8/1/23","Emerald Lake","4B",4,8,2,"Post","Mixed","Present","Asteraceae","Senecio","crassulus","SECR","forb","perennial",3,6,0,0.03
"1","8/1/23","Emerald Lake","4B",4,8,2,"Post","Mixed","Present","Thalictraceae","Thalictrum","fendleri","THFE","forb","perennial",8,4,0,0.08
"1","8/1/23","Emerald Lake","4B",4,8,2,"Post","Mixed","Present","Poaceae","Elymus","glaucus","ELGL","grass","perennial",3,8,1,0.03
"1","8/1/23","Emerald Lake","4B",4,8,2,"Post","Mixed","Present","Poaceae","Melica","spectabilis","MESP","grass","perennial",2,5,0,0.02
"1","8/1/23","Emerald Lake","4B",4,8,2,"Post","Mixed","Present","Poaceae","Phleum","alpinum","PHAL","grass","perennial",2,1,0,0.02
"1","8/1/23","Emerald Lake","4B",4,8,2,"Post","Mixed","Present","Grossulariaceae","Ribes","montigenum","RIMO","shrub","perennial",15,1,1,0.15
"1","8/1/23","Emerald Lake","5A",5,9,3,"Post","Mixed","Present","Onagraceae","Chamaenuerion","angustifolium","CHAN","forb","perennial",5,2,0,0.05
"1","8/1/23","Emerald Lake","5A",5,9,3,"Post","Mixed","Present","Asteraceae","Erigeron","coulteri","ERCO","forb","perennial",6,2,1,0.06
"1","8/1/23","Emerald Lake","5A",5,9,3,"Post","Mixed","Present","Geraniaceae","Geranium","richardsonii","GERI","forb","perennial",1,1,0,0.01
"1","8/1/23","Emerald Lake","5A",5,9,3,"Post","Mixed","Present","Apiaceae","Heracleum","maximum","HEMA","forb","perennial",40,1,0,0.4
"1","8/1/23","Emerald Lake","5A",5,9,3,"Post","Mixed","Present","Apiaceae","Ligusticum","porteri","LIPO","forb","perennial",3,1,0,0.03
"1","8/1/23","Emerald Lake","5A",5,9,3,"Post","Mixed","Present","Boraginaceae","Mertensia","ciliata","MECI","forb","perennial",5,5,0,0.05
"1","8/1/23","Emerald Lake","5A",5,9,3,"Post","Mixed","Present","Rosaceae","Potentilla","gracilis","POGR","forb","perennial",3,2,0,0.03
"1","8/1/23","Emerald Lake","5A",5,9,3,"Post","Mixed","Present","Polygonaceae","Rumex","salicifolius","RUSA","forb","perennial",9,1,0,0.09
"1","8/1/23","Emerald Lake","5A",5,9,3,"Post","Mixed","Present","Poaceae","Elymus","glaucus","ELGL","grass","perennial",25,10,1,0.25
"1","8/1/23","Emerald Lake","5A",5,9,3,"Post","Mixed","Present","Fabaceae","Lupinus","argentus","LUAR","legume","perennial",3,1,1,0.03
"1","8/1/23","Emerald Lake","5B",5,10,3,"Post","Mixed","Removed","Primulaceae","Androsace","septentrionalis","ANSE","forb","annual",1,5,0,0.01
"1","8/1/23","Emerald Lake","5B",5,10,3,"Post","Mixed","Removed","Onagraceae","Chamaenuerion","angustifolium","CHAN","forb","perennial",1.5,3,0,0.015
"1","8/1/23","Emerald Lake","5B",5,10,3,"Post","Mixed","Removed","Asteraceae","Erigeron","coulteri","ERCO","forb","perennial",6,3,0,0.06
"1","8/1/23","Emerald Lake","5B",5,10,3,"Post","Mixed","Removed","Rubiaceae","Galium","bifolium","GABI","forb","perennial",2,15,0,0.02
"1","8/1/23","Emerald Lake","5B",5,10,3,"Post","Mixed","Removed","Geraniaceae","Geranium","richardsonii","GERI","forb","perennial",10,3,0,0.1
"1","8/1/23","Emerald Lake","5B",5,10,3,"Post","Mixed","Removed","Apiaceae","Heracleum","maximum","HEMA","forb","perennial",9,1,0,0.09
"1","8/1/23","Emerald Lake","5B",5,10,3,"Post","Mixed","Removed","Asteraceae","Hymenoxys","hoopesii","HYHO","forb","perennial",1.5,1,0,0.015
"1","8/1/23","Emerald Lake","5B",5,10,3,"Post","Mixed","Removed","Boraginaceae","Mertensia","ciliata","MECI","forb","perennial",1,1,0,0.01
"1","8/1/23","Emerald Lake","5B",5,10,3,"Post","Mixed","Removed","Polygonaceae","Rumex","salicifolius","RUSA","forb","perennial",2,2,0,0.02
"1","8/1/23","Emerald Lake","5B",5,10,3,"Post","Mixed","Removed","Violaceae","Viola","nuttallii","VINU","forb","perennial",0.1,1,0,0.001
"1","8/1/23","Emerald Lake","5B",5,10,3,"Post","Mixed","Removed","Poaceae","Elymus","glaucus","ELGL","grass","perennial",9,11,0,0.09
"1","8/1/23","Emerald Lake","5B",5,10,3,"Post","Mixed","Removed","Poaceae","Poa","pratensis","POPR","grass","perennial",6,2,0,0.06
"1","8/1/23","Emerald Lake","5B",5,10,3,"Post","Mixed","Removed","Fabaceae","Lupinus","argentus","LUAR","legume","perennial",0.5,1,0,0.005
"1","8/1/23","Emerald Lake","6A",6,11,3,"Post","Community","Removed","Ranunculaceae","Aquilegia","Coerulea","AQCO","forb","perennial",5,1,0,0.05
"1","8/1/23","Emerald Lake","6A",6,11,3,"Post","Community","Removed","Onagraceae","Chamaenuerion","angustifolium","CHAN","forb","perennial",6,6,0,0.06
"1","8/1/23","Emerald Lake","6A",6,11,3,"Post","Community","Removed","Asteraceae","Erigeron","coulteri","ERCO","forb","perennial",1,1,0,0.01
"1","8/1/23","Emerald Lake","6A",6,11,3,"Post","Community","Removed","Asteraceae","Erigeron","speciosus","ERSP","forb","perennial",4,3,0,0.04
"1","8/1/23","Emerald Lake","6A",6,11,3,"Post","Community","Removed","Asteraceae","Helianthella","quinquenervis","HEQU","forb","perennial",8,2,0,0.08
"1","8/1/23","Emerald Lake","6A",6,11,3,"Post","Community","Removed","Apiaceae","Heracleum","maximum","HEMA","forb","perennial",3,1,0,0.03
"1","8/1/23","Emerald Lake","6A",6,11,3,"Post","Community","Removed","Asteraceae","Hymenoxys","hoopesii","HYHO","forb","perennial",5,4,0,0.05
"1","8/1/23","Emerald Lake","6A",6,11,3,"Post","Community","Removed","Apiaceae","Ligusticum","porteri","LIPO","forb","perennial",10,1,0,0.1
"1","8/1/23","Emerald Lake","6A",6,11,3,"Post","Community","Removed","Boraginaceae","Mertensia","ciliata","MECI","forb","perennial",3,4,0,0.03
"1","8/1/23","Emerald Lake","6A",6,11,3,"Post","Community","Removed","Rosaceae","Potentilla","gracilis","POGR","forb","perennial",2,3,0,0.02
"1","8/1/23","Emerald Lake","6A",6,11,3,"Post","Community","Removed","Caprifoliaceae","Valeriana","occidentalis","VAOC","forb","perennial",12,7,0,0.12
"1","8/1/23","Emerald Lake","6A",6,11,3,"Post","Community","Removed","Poaceae","Elymus","glaucus","ELGL","grass","perennial",8,10,0,0.08
"1","8/1/23","Emerald Lake","6A",6,11,3,"Post","Community","Removed","Poaceae","Melica","spectabilis","MESP","grass","perennial",4,5,0,0.04
"1","8/1/23","Emerald Lake","6A",6,11,3,"Post","Community","Removed","Grossulariaceae","Ribes","montigenum","RIMO","shrub","perennial",30,1,0,0.3
"1","8/1/23","Emerald Lake","6B",6,12,3,"Post","Community","Present","Ranunculaceae","Aquilegia","Coerulea","AQCO","forb","perennial",1,1,0,0.01
"1","8/1/23","Emerald Lake","6B",6,12,3,"Post","Community","Present","Onagraceae","Chamaenuerion","angustifolium","CHAN","forb","perennial",1,1,0,0.01
"1","8/1/23","Emerald Lake","6B",6,12,3,"Post","Community","Present","Ranunculaceae","Delphinium","barbeyi","DEBA","forb","perennial",6,1,0,0.06
"1","8/1/23","Emerald Lake","6B",6,12,3,"Post","Community","Present","Liliaceae","Erythronium","grandiflorum","ERGR","forb","perennial",0.1,1,0,0.001
"1","8/1/23","Emerald Lake","6B",6,12,3,"Post","Community","Present","Rosaceae","Fragaria","virginiana","FRVI","forb","perennial",1,5,0,0.01
"1","8/1/23","Emerald Lake","6B",6,12,3,"Post","Community","Present","Asteraceae","Helianthella","quinquenervis","HEQU","forb","perennial",30,5,1,0.3
"1","8/1/23","Emerald Lake","6B",6,12,3,"Post","Community","Present","Apiaceae","Heracleum","maximum","HEMA","forb","perennial",4,1,0,0.04
"1","8/1/23","Emerald Lake","6B",6,12,3,"Post","Community","Present","Asteraceae","Hymenoxys","hoopesii","HYHO","forb","perennial",5,3,0,0.05
"1","8/1/23","Emerald Lake","6B",6,12,3,"Post","Community","Present","Apiaceae","Ligusticum","porteri","LIPO","forb","perennial",6,1,0,0.06
"1","8/1/23","Emerald Lake","6B",6,12,3,"Post","Community","Present","Rosaceae","Potentilla","gracilis","POGR","forb","perennial",2,1,0,0.02
"1","8/1/23","Emerald Lake","6B",6,12,3,"Post","Community","Present","Asteraceae","Senecio","crassulus","SECR","forb","perennial",1,2,0,0.01
"1","8/1/23","Emerald Lake","6B",6,12,3,"Post","Community","Present","Poaceae","Elymus","glaucus","ELGL","grass","perennial",3,8,1,0.03
"1","8/1/23","Emerald Lake","6B",6,12,3,"Post","Community","Present","Poaceae","Melica","spectabilis","MESP","grass","perennial",9,6,0,0.09
"1","8/1/23","Emerald Lake","6B",6,12,3,"Post","Community","Present","Fabaceae","Lupinus","argentus","LUAR","legume","perennial",2,1,0,0.02
"1","8/1/23","Emerald Lake","6B",6,12,3,"Post","Community","Present","Grossulariaceae","Ribes","montigenum","RIMO","shrub","perennial",7,2,0,0.07
"1","8/1/23","Emerald Lake","7A",7,13,4,"Post","Castilleja","Present","Primulaceae","Androsace","septentrionalis","ANSE","forb","annual",0.1,1,0,0.001
"1","8/1/23","Emerald Lake","7A",7,13,4,"Post","Castilleja","Present","Asteraceae","Erigeron","coulteri","ERCO","forb","perennial",5,2,0,0.05
"1","8/1/23","Emerald Lake","7A",7,13,4,"Post","Castilleja","Present","Liliaceae","Erythronium","grandiflorum","ERGR","forb","perennial",1,1,0,0.01
"1","8/1/23","Emerald Lake","7A",7,13,4,"Post","Castilleja","Present","Asteraceae","Helianthella","quinquenervis","HEQU","forb","perennial",6,3,0,0.06
"1","8/1/23","Emerald Lake","7A",7,13,4,"Post","Castilleja","Present","Apiaceae","Heracleum","maximum","HEMA","forb","perennial",4,3,0,0.04
"1","8/1/23","Emerald Lake","7A",7,13,4,"Post","Castilleja","Present","Asteraceae","Hymenoxys","hoopesii","HYHO","forb","perennial",6,4,1,0.06
"1","8/1/23","Emerald Lake","7A",7,13,4,"Post","Castilleja","Present","Apiaceae","Ligusticum","porteri","LIPO","forb","perennial",1,1,0,0.01
"1","8/1/23","Emerald Lake","7A",7,13,4,"Post","Castilleja","Present","Rosaceae","Potentilla","gracilis","POGR","forb","perennial",25,2,0,0.25
"1","8/1/23","Emerald Lake","7A",7,13,4,"Post","Castilleja","Present","Asteraceae","Senecio","crassulus","SECR","forb","perennial",2,4,0,0.02
"1","8/1/23","Emerald Lake","7A",7,13,4,"Post","Castilleja","Present","Poaceae","Elymus","glaucus","ELGL","grass","perennial",6,9,1,0.06
"1","8/1/23","Emerald Lake","7A",7,13,4,"Post","Castilleja","Present","Poaceae","Melica","spectabilis","MESP","grass","perennial",2,4,0,0.02
"1","8/1/23","Emerald Lake","7A",7,13,4,"Post","Castilleja","Present","Fabaceae","Lupinus","argentus","LUAR","legume","perennial",15,11,1,0.15
"1","8/1/23","Emerald Lake","7B",7,14,4,"Post","Castilleja","Removed","Ranunculaceae","Aquilegia","Coerulea","AQCO","forb","perennial",3,1,0,0.03
"1","8/1/23","Emerald Lake","7B",7,14,4,"Post","Castilleja","Removed","Onagraceae","Chamaenuerion","angustifolium","CHAN","forb","perennial",15,9,0,0.15
"1","8/1/23","Emerald Lake","7B",7,14,4,"Post","Castilleja","Removed","Ranunculaceae","Delphinium","barbeyi","DEBA","forb","perennial",1,1,0,0.01
"1","8/1/23","Emerald Lake","7B",7,14,4,"Post","Castilleja","Removed","Asteraceae","Erigeron","coulteri","ERCO","forb","perennial",1,1,0,0.01
"1","8/1/23","Emerald Lake","7B",7,14,4,"Post","Castilleja","Removed","Liliaceae","Erythronium","grandiflorum","ERGR","forb","perennial",0.2,2,0,0.002
"1","8/1/23","Emerald Lake","7B",7,14,4,"Post","Castilleja","Removed","Rosaceae","Fragaria","virginiana","FRVI","forb","perennial",1,5,0,0.01
"1","8/1/23","Emerald Lake","7B",7,14,4,"Post","Castilleja","Removed","Asteraceae","Helianthella","quinquenervis","HEQU","forb","perennial",20,6,0,0.2
"1","8/1/23","Emerald Lake","7B",7,14,4,"Post","Castilleja","Removed","Asteraceae","Hymenoxys","hoopesii","HYHO","forb","perennial",1,5,0,0.01
"1","8/1/23","Emerald Lake","7B",7,14,4,"Post","Castilleja","Removed","Apiaceae","Ligusticum","porteri","LIPO","forb","perennial",7,2,0,0.07
"1","8/1/23","Emerald Lake","7B",7,14,4,"Post","Castilleja","Removed","Rosaceae","Potentilla","gracilis","POGR","forb","perennial",1.2,3,0,0.012
"1","8/1/23","Emerald Lake","7B",7,14,4,"Post","Castilleja","Removed","Asteraceae","Senecio","crassulus","SECR","forb","perennial",3,5,0,0.03
"1","8/1/23","Emerald Lake","7B",7,14,4,"Post","Castilleja","Removed","Caprifoliaceae","Valeriana","occidentalis","VAOC","forb","perennial",1,9,0,0.01
"1","8/1/23","Emerald Lake","7B",7,14,4,"Post","Castilleja","Removed","Violaceae","Viola","nuttallii","VINU","forb","perennial",0.1,1,0,0.001
"1","8/1/23","Emerald Lake","7B",7,14,4,"Post","Castilleja","Removed","Poaceae","Elymus","glaucus","ELGL","grass","perennial",2,6,0,0.02
"1","8/1/23","Emerald Lake","7B",7,14,4,"Post","Castilleja","Removed","Poaceae","Melica","spectabilis","MESP","grass","perennial",3,6,0,0.03
"1","8/1/23","Emerald Lake","8A",8,15,4,"Post","Control","Present","Brassicaceae","Barbarea","vulgaris","BAVU","forb","biennial",0.2,2,0,0.002
"1","8/1/23","Emerald Lake","8A",8,15,4,"Post","Control","Present","Onagraceae","Chamaenuerion","angustifolium","CHAN","forb","perennial",4,4,0,0.04
"1","8/1/23","Emerald Lake","8A",8,15,4,"Post","Control","Present","Asteraceae","Erigeron","coulteri","ERCO","forb","perennial",8,3,0,0.08
"1","8/1/23","Emerald Lake","8A",8,15,4,"Post","Control","Present","Asteraceae","Helianthella","quinquenervis","HEQU","forb","perennial",11,3,0,0.11
"1","8/1/23","Emerald Lake","8A",8,15,4,"Post","Control","Present","Asteraceae","Hymenoxys","hoopesii","HYHO","forb","perennial",2,2,0,0.02
"1","8/1/23","Emerald Lake","8A",8,15,4,"Post","Control","Present","Rosaceae","Potentilla","gracilis","POGR","forb","perennial",3,2,0,0.03
"1","8/1/23","Emerald Lake","8A",8,15,4,"Post","Control","Present","Asteraceae","Senecio","crassulus","SECR","forb","perennial",7,9,0,0.07
"1","8/1/23","Emerald Lake","8A",8,15,4,"Post","Control","Present","Poaceae","Elymus","glaucus","ELGL","grass","perennial",9,12,0,0.09
"1","8/1/23","Emerald Lake","8A",8,15,4,"Post","Control","Present","Poaceae","Melica","spectabilis","MESP","grass","perennial",3,3,0,0.03
"1","8/1/23","Emerald Lake","8A",8,15,4,"Post","Control","Present","Fabaceae","Lupinus","argentus","LUAR","legume","perennial",15,10,0,0.15
"1","8/1/23","Emerald Lake","8B",8,16,4,"Post","Control","Removed","Onagraceae","Chamaenuerion","angustifolium","CHAN","forb","perennial",12,9,0,0.12
"1","8/1/23","Emerald Lake","8B",8,16,4,"Post","Control","Removed","Ranunculaceae","Delphinium","barbeyi","DEBA","forb","perennial",4,3,0,0.04
"1","8/1/23","Emerald Lake","8B",8,16,4,"Post","Control","Removed","Asteraceae","Erigeron","coulteri","ERCO","forb","perennial",4,2,0,0.04
"1","8/1/23","Emerald Lake","8B",8,16,4,"Post","Control","Removed","Liliaceae","Erythronium","grandiflorum","ERGR","forb","perennial",1,4,0,0.01
"1","8/1/23","Emerald Lake","8B",8,16,4,"Post","Control","Removed","Geraniaceae","Geranium","richardsonii","GERI","forb","perennial",2,1,0,0.02
"1","8/1/23","Emerald Lake","8B",8,16,4,"Post","Control","Removed","Asteraceae","Helianthella","quinquenervis","HEQU","forb","perennial",20,10,1,0.2
"1","8/1/23","Emerald Lake","8B",8,16,4,"Post","Control","Removed","Rosaceae","Potentilla","gracilis","POGR","forb","perennial",1,1,0,0.01
"1","8/1/23","Emerald Lake","8B",8,16,4,"Post","Control","Removed","Asteraceae","Senecio","crassulus","SECR","forb","perennial",3,6,0,0.03
"1","8/1/23","Emerald Lake","8B",8,16,4,"Post","Control","Removed","Caprifoliaceae","Valeriana","occidentalis","VAOC","forb","perennial",1,5,0,0.01
"1","8/1/23","Emerald Lake","8B",8,16,4,"Post","Control","Removed","Poaceae","Elymus","glaucus","ELGL","grass","perennial",0.3,3,1,0.003
"1","8/1/23","Emerald Lake","8B",8,16,4,"Post","Control","Removed","Poaceae","Melica","spectabilis","MESP","grass","perennial",5,8,1,0.05
"1","8/1/23","Emerald Lake","8B",8,16,4,"Post","Control","Removed","Cyperaceae","Carex","Hoodii","CAHO","sedge","perennial",1,1,0,0.01
"1","8/1/23","Emerald Lake","9A",9,17,5,"Post","Mixed","Present","Onagraceae","Chamaenuerion","angustifolium","CHAN","forb","perennial",15,11,0,0.15
"1","8/1/23","Emerald Lake","9A",9,17,5,"Post","Mixed","Present","Ranunculaceae","Delphinium","barbeyi","DEBA","forb","perennial",3,4,0,0.03
"1","8/1/23","Emerald Lake","9A",9,17,5,"Post","Mixed","Present","Asteraceae","Erigeron","coulteri","ERCO","forb","perennial",0.2,1,0,0.002
"1","8/1/23","Emerald Lake","9A",9,17,5,"Post","Mixed","Present","Liliaceae","Erythronium","grandiflorum","ERGR","forb","perennial",4,12,0,0.04
"1","8/1/23","Emerald Lake","9A",9,17,5,"Post","Mixed","Present","Apiaceae","Heracleum","maximum","HEMA","forb","perennial",0.1,1,0,0.001
"1","8/1/23","Emerald Lake","9A",9,17,5,"Post","Mixed","Present","Asteraceae","Hymenoxys","hoopesii","HYHO","forb","perennial",6,5,1,0.06
"1","8/1/23","Emerald Lake","9A",9,17,5,"Post","Mixed","Present","Apiaceae","Ligusticum","porteri","LIPO","forb","perennial",25,2,0,0.25
"1","8/1/23","Emerald Lake","9A",9,17,5,"Post","Mixed","Present","Asteraceae","Senecio","crassulus","SECR","forb","perennial",0.5,2,1,0.005
"1","8/1/23","Emerald Lake","9A",9,17,5,"Post","Mixed","Present","Caprifoliaceae","Valeriana","occidentalis","VAOC","forb","perennial",1,5,0,0.01
"1","8/1/23","Emerald Lake","9A",9,17,5,"Post","Mixed","Present","Poaceae","Elymus","glaucus","ELGL","grass","perennial",12,9,1,0.12
"1","8/1/23","Emerald Lake","9A",9,17,5,"Post","Mixed","Present","Poaceae","Melica","spectabilis","MESP","grass","perennial",0.5,3,0,0.005
"1","8/1/23","Emerald Lake","9A",9,17,5,"Post","Mixed","Present","Fabaceae","Lupinus","argentus","LUAR","legume","perennial",0.5,3,1,0.005
"1","8/1/23","Emerald Lake","9B",9,18,5,"Post","Mixed","Removed","Primulaceae","Androsace","septentrionalis","ANSE","forb","annual",0.1,3,0,0.001
"1","8/1/23","Emerald Lake","9B",9,18,5,"Post","Mixed","Removed","Onagraceae","Chamaenuerion","angustifolium","CHAN","forb","perennial",15,12,0,0.15
"1","8/1/23","Emerald Lake","9B",9,18,5,"Post","Mixed","Removed","Ranunculaceae","Delphinium","barbeyi","DEBA","forb","perennial",1,1,0,0.01
"1","8/1/23","Emerald Lake","9B",9,18,5,"Post","Mixed","Removed","Asteraceae","Erigeron","coulteri","ERCO","forb","perennial",0.3,1,0,0.003
"1","8/1/23","Emerald Lake","9B",9,18,5,"Post","Mixed","Removed","Liliaceae","Erythronium","grandiflorum","ERGR","forb","perennial",2,4,0,0.02
"1","8/1/23","Emerald Lake","9B",9,18,5,"Post","Mixed","Removed","Rosaceae","Fragaria","virginiana","FRVI","forb","perennial",0.5,6,0,0.005
"1","8/1/23","Emerald Lake","9B",9,18,5,"Post","Mixed","Removed","Asteraceae","Helianthella","quinquenervis","HEQU","forb","perennial",0.5,1,0,0.005
"1","8/1/23","Emerald Lake","9B",9,18,5,"Post","Mixed","Removed","Apiaceae","Heracleum","maximum","HEMA","forb","perennial",15,1,0,0.15
"1","8/1/23","Emerald Lake","9B",9,18,5,"Post","Mixed","Removed","Asteraceae","Hymenoxys","hoopesii","HYHO","forb","perennial",5,7,0,0.05
"1","8/1/23","Emerald Lake","9B",9,18,5,"Post","Mixed","Removed","Apiaceae","Ligusticum","porteri","LIPO","forb","perennial",6,3,0,0.06
"1","8/1/23","Emerald Lake","9B",9,18,5,"Post","Mixed","Removed","Boraginaceae","Mertensia","ciliata","MECI","forb","perennial",0.5,1,0,0.005
"1","8/1/23","Emerald Lake","9B",9,18,5,"Post","Mixed","Removed","Asteraceae","Senecio","crassulus","SECR","forb","perennial",0.8,3,0,0.008
"1","8/1/23","Emerald Lake","9B",9,18,5,"Post","Mixed","Removed","Caprifoliaceae","Valeriana","occidentalis","VAOC","forb","perennial",1,5,0,0.01
"1","8/1/23","Emerald Lake","9B",9,18,5,"Post","Mixed","Removed","Poaceae","Elymus","glaucus","ELGL","grass","perennial",3,6,0,0.03
